Source,Target,InfoFlow,Error_InfoFlow,Tau,Error_Tau,R,Error_R
Var1,Var1,-0.9444989065486412,0.012414791173636393,47.16710743909877,0.9909037424625365,1.0,0.0
Var1,Var2,0.0045378563568733285,0.002584207962703662,0.1983319730081132,0.11186854391808018,0.08352530449390895,0.009483762038680527
Var1,Var3,-0.0030186626521694205,0.002277339975229395,0.12926816778117198,0.09652964029317018,-0.08245322290714471,0.010125558484216906
Var1,Var4,-0.002730789152307887,0.0035503769703127846,0.15338356576137496,0.1978425275690631,-0.14281959696035568,0.009128078998003969
Var1,Var5,0.004540326351206103,0.0016846831257760553,0.21795972002278952,0.08010222120046039,0.059836889988284625,0.010095583985792201
Var1,Var6,-0.0008971704841911367,0.0011079848729154099,0.04217300420891938,0.05170299661887273,-0.008920359289704125,0.010507512092886669
Var1,Var7,-0.0003517293648490275,0.002040441768544285,0.023151887725916625,0.13130862804491542,0.07118313247997698,0.008563975698445535
Var1,Var8,-0.0003454558792812196,0.0011939811242133872,0.020769870422243555,0.07012442374252466,0.04235983798376125,0.008368487020084725
Var1,Var9,-0.0006833555004078879,0.0010668214154909029,0.04178400223902732,0.06468048887191058,-0.03732862828404719,0.008046550287856806
Var1,Var10,0.00161814661971072,0.0009458133331330451,0.08951451613179714,0.05179840221096467,-0.026082450280826248,0.00836313324215725
Var1,Var11,-0.06018739250638569,0.018318214239982495,3.2209126480470167,0.9541335920040853,0.8542254537391407,0.003082296999166019
Var1,Var12,0.003346146735077477,0.0014457799356527106,0.17755551405581507,0.07520530061946577,0.04025918248622355,0.009670506115718513
Var1,Var13,-0.00035350246499422054,0.0018971194580499127,0.015722150476596652,0.08359992901697345,-0.07793764263272024,0.010740602002839756
Var1,Var14,-0.0023122508070558957,0.002782532037286531,0.08575100021287836,0.10328817566274195,-0.125296958466207,0.00920554232988882
Var1,Var15,-0.007343889856640555,0.002188195816204919,0.4440127978594846,0.1312996993779542,-0.04634765723162937,0.011080745738266829
Var1,Var16,-0.002134665194848755,0.0009512106672789038,0.12724898106542812,0.05705703657979795,-0.06029628826171385,0.01113934748639017
Var1,Var17,-0.0021862294193665697,0.0028302770631117528,0.11823871049318242,0.1512086788037112,0.09973974676372872,0.008437220031427847
Var1,Var18,-4.920179277643253e-05,0.0009509722134243046,0.002493534661797744,0.04720477298737152,0.03266367226916749,0.008422196742210772
Var1,Var19,0.0005226166348354115,0.0028072652001897807,0.02928377021601477,0.1550309453004283,-0.10069249200016935,0.008108424698891847
Var1,Var20,0.0019495099105452593,0.001086498469856267,0.10748010315653858,0.05931224221172315,-0.016921972883129143,0.008336303177610421
Var1,Var21,2.207945894309423e-06,2.5413547933803755e-06,0.16426748764012103,0.1886864594971605,-0.16490809832018113,0.008304827852005705
Var1,Var22,1.4872304929059673e-05,2.4691881115482664e-06,1.280505928496034,0.2251790128045216,0.1071612992533932,0.008685353073660695
Var1,Var23,-4.954249011414603e-07,2.2352075382172617e-06,0.021710645341017836,0.09957446528921614,-0.04735332942814435,0.008943408544394571
Var1,Var24,0.000277657883569951,1.235019733278397e-05,4.122093588651584,0.21754044308136147,0.19557859430746505,0.008306422750509756
Var1,Var25,-2.5403569588705495e-07,4.619174255274318e-07,0.017899222573374476,0.03330672899891438,-0.009156016014725321,0.009484139960041526
Var1,Var26,-3.172943921928756e-05,5.84232098535603e-06,1.1995281389573058,0.2353779138315626,-0.1160251008914721,0.011072149868379169
Var1,Var27,-1.1110656285358346e-08,1.5767351391420725e-08,0.002843033234375736,0.004010746698091993,0.196930884213119,0.008828738182644184
Var1,Var28,1.6024085757047528e-07,1.1196173208947829e-07,0.005603616891226595,0.003911904749328167,-0.04046884383643648,0.009145486520863326
Var1,Var29,-1.7725496126284925e-05,7.864063741850432e-06,0.06727095887787082,0.030513621444351526,0.049839244675851414,0.009613837413170435
Var1,Var30,-0.0013595096924659377,5.273118784232257e-05,9.386774531028692,0.5004566429213043,0.67225216973051,0.005802985069662947
Var1,Var31,2.232604937773202e-05,1.0149952384977528e-05,0.17127753497292045,0.07662077811709689,-0.08401809888995791,0.00800649816296248
Var1,Var32,1.6662135292102406e-08,1.751166306902715e-06,0.00043843605417144814,0.044878450070483376,-0.021519533901286105,0.011690772332163434
Var1,Var33,-2.7143553638835827e-05,1.461893065246422e-05,0.14981599616234992,0.08030439259172384,-0.0679941135929394,0.009106421092552879
Var1,Var34,4.6158261723108276e-07,4.007980010003461e-06,0.0025203221296491575,0.02172060401723763,-0.04743474265848014,0.009901368572072446
Var1,Var35,2.477282471614459e-09,1.8646124310543393e-06,7.939978893641794e-06,0.005989637700218488,1.3539367067460176e-05,0.009418587624532706
Var1,Var36,-1.3664744224132589e-05,7.986177807968056e-06,0.05404304056558169,0.03170508827760063,0.15209171579115596,0.007655111028008401
Var2,Var1,0.00442552797273239,0.0016135566568694776,0.22100539441318626,0.08073332657376213,0.08352530449390895,0.009483762038680527
Var2,Var2,-1.312918562139832,0.040141626366277876,57.38254108324934,1.0539580479436426,1.0,0.0
Var2,Var3,-0.009955872452383415,0.0029317490459269528,0.426340250262061,0.121281983104306,-0.057297143053883184,0.010165082677506907
Var2,Var4,0.0753765913511517,0.00970855938866947,4.233768962575013,0.5103614510653265,-0.2541564579820963,0.011212471855650472
Var2,Var5,-0.006915105825913956,0.0065357898259890265,0.3319617166602542,0.3103092794010929,0.18655412577119218,0.010537260620165915
Var2,Var6,-0.000510578071858357,0.0005819134842529971,0.02400057910161592,0.026997607614598896,0.009007179014764336,0.007790924186787217
Var2,Var7,0.0028403783906591107,0.009916073218806928,0.186962273189461,0.6328549444866917,-0.2527984126846964,0.009049022219256153
Var2,Var8,-0.001940263836066808,0.004061270187678933,0.11665463197187985,0.23800194465235894,0.10469419151039264,0.0106076134035726
Var2,Var9,-0.00023339040731197935,0.000595309544282217,0.014270735065233808,0.0359682213391415,0.00843667189834934,0.011172802241745886
Var2,Var10,-0.00199465935467253,0.0016678059886121417,0.11034288537660093,0.0915579521533703,-0.03949618255011598,0.010661899978142528
Var2,Var11,0.00508610727437969,0.003022936107547255,0.27218170728421925,0.16072908272516914,0.09642166953061578,0.009580010595377712
Var2,Var12,-0.27848134959667387,0.033552141014917554,14.776966791161865,1.8836225301208593,0.8221826520025937,0.0035213607857246328
Var2,Var13,-0.11770493776129798,0.014969030827697846,5.2349698420117825,0.6787645889413078,-0.43535496727057355,0.00804378284420871
Var2,Var14,0.016738243436916315,0.003762782279224949,0.620746292807986,0.14542813705371158,-0.09718936612970037,0.010250053395292988
Var2,Var15,-0.018256417402066183,0.008541581573941073,1.1037860218249649,0.5072749540166422,0.23075897915301558,0.011112805344962578
Var2,Var16,0.002411943868044527,0.0010774070861740378,0.14377776914914242,0.06324018762235563,-0.053813564311305795,0.00744743220211581
Var2,Var17,0.016730991978417414,0.011062616712043626,0.9048688574381298,0.5814494143287822,-0.28873545432032555,0.009718968147384443
Var2,Var18,-0.002145399156951236,0.011429589297726826,0.10872829747398993,0.5649673507707618,0.29747080863697906,0.010290319712461771
Var2,Var19,0.0005217056127770097,0.0019028703036744923,0.02923272293041055,0.10515364002796058,-0.050802710709742696,0.010879356774700814
Var2,Var20,-0.0019129012036458917,0.0030163782789947398,0.1054617971337336,0.16524139421727557,-0.07797016037166137,0.011304156337779241
Var2,Var21,1.3485809924071698e-06,2.671833463249619e-06,0.10033217393274665,0.20029477064063886,-0.005515213372796371,0.010924904150196299
Var2,Var22,8.860204516498289e-07,1.0757190959824672e-06,0.07628638913188783,0.08699864560184589,-0.03371254377794339,0.010600289276186331
Var2,Var23,-7.810931465419749e-06,5.546565468642054e-06,0.34229277220020893,0.2606561660292641,0.015048500434742339,0.010509892679740656
Var2,Var24,1.0861176666510503e-07,7.003817674088862e-07,0.0016124442831084217,0.01034673501163983,-0.0019275534272555912,0.010768526054516385
Var2,Var25,2.5761110525368262e-05,7.542758273212538e-06,1.815114405165621,0.6527893160686821,-0.030486234531363326,0.008867448114680614
Var2,Var26,4.864322998360802e-06,2.2931335677471225e-06,0.18389522339758416,0.08233687927332624,-0.029497094550712696,0.007909127857735902
Var2,Var27,-5.631211239166778e-09,5.041632084820369e-09,0.0014409338468906626,0.0012915476135552486,0.017528524003301963,0.009090764149758675
Var2,Var28,1.5395256847964193e-07,1.503030213031902e-07,0.005383715653174296,0.0052576002496585875,0.009430628238217125,0.00884398328599032
Var2,Var29,0.0002065898050207533,3.805273821571455e-05,0.7840397909951878,0.15288503382597837,0.05080810259825757,0.009164784789974272
Var2,Var30,0.0001211878783207788,2.1145738776654966e-05,0.8367452589672449,0.14158397731962918,0.19088506529626206,0.00858862556466203
Var2,Var31,0.00019627917774932754,3.859072566545219e-05,1.5057842595720177,0.29891974921787773,-0.23806302506899227,0.009244555948138281
Var2,Var32,-1.8356121176659325e-05,7.70256566335324e-06,0.4830104423892233,0.19915630444141166,-0.07958476026701707,0.007764821942442442
Var2,Var33,0.0006317793165217467,5.750636929581665e-05,3.4870396455404418,0.3907471644414204,-0.1492961638032767,0.009973057738945284
Var2,Var34,2.3190044227036472e-05,8.701953835692996e-06,0.1266217129309326,0.04679033268194607,-0.06640840565085512,0.009105293304239382
Var2,Var35,-7.860394730060262e-06,6.9615637472598615e-06,0.02519348074654475,0.022287603825056238,-0.056102459252698134,0.009567432177218182
Var2,Var36,-4.606959467386267e-06,2.834231200097591e-06,0.018220179850878333,0.011204473851076405,0.025032746347165402,0.010269825355347326
Var3,Var1,0.0004133602838772886,0.0014050310452125591,0.020642701421372533,0.0698058104914562,-0.08245322290714471,0.010125558484216906
Var3,Var2,0.00537050502430142,0.002531226429588376,0.2347237932964431,0.1108990058652948,-0.057297143053883184,0.010165082677506907
Var3,Var3,-1.1258128946665802,0.035019771763338904,48.21067702062606,1.3322278797713016,1.0,0.0
Var3,Var4,0.027802417738188763,0.007466213291062204,1.561612314838247,0.4017662119384982,0.22405856074075103,0.010520997072229381
Var3,Var5,-0.009098075516583228,0.0031980054495317645,0.43675582743383723,0.15034939786005855,-0.09053347881480386,0.00869369701100733
Var3,Var6,-0.008553249267145789,0.008546594188538169,0.40205983556011365,0.39700513949345234,0.32409144277273794,0.009866572805481817
Var3,Var7,0.004185265296517511,0.0033089852945621737,0.2754867859547055,0.21239077261639988,-0.08877216262082059,0.010191915515591017
Var3,Var8,-0.01747640778043358,0.012834235711502717,1.050735410267565,0.7404958235129883,-0.33725858739792564,0.008653597853930535
Var3,Var9,-0.0004536174179516135,0.0010117376296209818,0.02773658980726516,0.0612007961484278,0.023263588502085753,0.010386095254320035
Var3,Var10,0.0016439345984868331,0.0029722498200873923,0.09094108552547389,0.16372730886473066,0.07243808874971203,0.011000643119581233
Var3,Var11,-0.00014219592052167428,0.002087307988919187,0.007609577684568353,0.1108161579765278,-0.07135417094316047,0.009989480385078985
Var3,Var12,-0.06877316748627618,0.012524264923790128,3.6492885916402282,0.661692417434099,0.33579440773621666,0.009515529136985544
Var3,Var13,-0.19606904824932314,0.025629584403973164,8.720242107588547,1.1671492462642017,0.7987843028678016,0.003808820624799063
Var3,Var14,-0.008574736594261874,0.008552679445306827,0.31799847891766836,0.31583786310006984,0.2920230933102748,0.009669832798096245
Var3,Var15,-0.0020571185229018617,0.0013532923704935086,0.1243737268276587,0.08041607829506489,-0.0155980254740287,0.0090029604876198
Var3,Var16,-0.009849183004811428,0.006690126726269017,0.5871171295215615,0.39614281657722755,0.35391240685297576,0.009125654242170466
Var3,Var17,0.01842912084851932,0.011240758222855156,0.9967094328477633,0.589126130350042,-0.3106242081799035,0.00970919058636091
Var3,Var18,0.01099943239166438,0.015782759484096017,0.5574485070766291,0.7716430825797352,-0.41236715843504373,0.008324801001502943
Var3,Var19,-0.0006670789888405885,0.004281555017986218,0.037378427174043806,0.23586826599740826,0.11269870672687836,0.010504469406055981
Var3,Var20,0.0018272097781749169,0.0013105389733313031,0.10073746965048667,0.0720712754679911,0.02731920571163904,0.01033978996576173
Var3,Var21,-2.2255368078415437e-05,4.547294247482389e-06,1.6557622223305808,0.3896632166365089,0.056182002378850036,0.010648699124603674
Var3,Var22,2.410675369867193e-06,1.318178486284711e-06,0.20755922619383008,0.10777619990537389,-0.0267783178291548,0.010773147921473221
Var3,Var23,-1.3275513711737419e-05,4.605427739521511e-06,0.581763188025654,0.22788197159506016,-0.03536540777110534,0.010777988407922351
Var3,Var24,2.058228320444031e-06,1.1769789834908728e-06,0.030556343852365393,0.017405610752381364,-0.03526516446980688,0.010717611129130512
Var3,Var25,-4.529632411135894e-05,1.4038152366316187e-05,3.1915553607292764,1.1954105546285303,-0.03267327191893486,0.010049848665014294
Var3,Var26,2.397036052887736e-06,6.127132890442466e-06,0.09061969786677347,0.22049242033372643,0.10644970831167062,0.009686855679043847
Var3,Var27,-2.3913314712856193e-08,8.877465654750307e-09,0.006119021840530609,0.0022248879441249887,-0.052859777345757954,0.009874588176562827
Var3,Var28,-1.9960671202663536e-07,1.5629181309098732e-07,0.006980239372612708,0.005464749586482749,0.04213080913583417,0.009845185567171125
Var3,Var29,0.00012695602157708342,2.1665963743213123e-05,0.4818174479271992,0.08681413753858863,-0.07177612796112862,0.009569651598272607
Var3,Var30,4.925078407415782e-05,9.726079073313174e-06,0.34005348262133195,0.06670965446723269,-0.07611826453461616,0.009639140915066303
Var3,Var31,1.6909664838877318e-05,1.2479033221953482e-05,0.12972495320689764,0.0958276614397901,0.0808760947993922,0.009132471679726207
Var3,Var32,7.708831904836437e-05,1.231907290783682e-05,2.0284494054189097,0.33383497892312575,0.1222191608746181,0.008455760544733047
Var3,Var33,-0.0006786946451726169,6.145695117838477e-05,3.745983879248214,0.4388594369394922,0.15587538649943822,0.009775315119204634
Var3,Var34,-2.0129005315676298e-05,2.3521632602694675e-05,0.10990790305157154,0.1272739853642418,0.20509694033112788,0.009693811673271125
Var3,Var35,1.1989282816449553e-06,6.520700167359859e-06,0.0038427048026732614,0.02081934894161865,0.0018477877076168252,0.009894855632548513
Var3,Var36,2.3344219533119025e-05,5.93403349193639e-06,0.09232464087927555,0.0234743607788969,-0.06697495511728677,0.009965658954951714
Var4,Var1,-0.005193980325226932,0.0020607564842568793,0.25938095463949307,0.10258557717032096,-0.14281959696035568,0.009128078998003969
Var4,Var2,0.07499127931796896,0.009138375842440082,3.2775758454776653,0.34853034866909505,-0.2541564579820963,0.011212471855650472
Var4,Var3,0.029794693138143074,0.007206076023095181,1.275897917510608,0.29016749217838433,0.22405856074075103,0.010520997072229381
Var4,Var4,-0.5303631096292039,0.02799249027209079,29.789551798412333,1.6314903241204535,1.0,0.0
Var4,Var5,0.002189974414476464,0.0011220914774394053,0.10513037462815077,0.05376984710533591,0.03140508077147318,0.009409192168547008
Var4,Var6,0.000731117001081868,0.0006224937091903343,0.03436738157033403,0.02906750136607022,-0.010315953148826235,0.00767232651958054
Var4,Var7,-0.0003695928865649034,0.0016560084526647749,0.02432771860751774,0.10637808862890324,-0.052058051770816634,0.010458209051794867
Var4,Var8,0.0027157240542390756,0.001428472738506613,0.1632776863617905,0.08424711465600321,0.03263245749984811,0.011164869024074193
Var4,Var9,-2.1993666511630025e-06,0.0006053966131638428,0.00013448101467213437,0.03662371862400384,-0.01623739433760342,0.010980128887289784
Var4,Var10,0.00012871373973296794,0.0006294807774801055,0.0071203363102970655,0.0344194961871804,0.014832854526053029,0.011296272962048493
Var4,Var11,-0.0024149333695859835,0.0024225011950635223,0.1292345308606789,0.12842510711197985,-0.10028001907554245,0.010835817565282038
Var4,Var12,0.0033334829585018413,0.0016658880709185763,0.1768835401294466,0.08751046992429035,-0.031173720449293296,0.011020357792280349
Var4,Var13,0.0028645477828243672,0.0029912022488142653,0.1274018026711704,0.13153500614915328,0.10738302248443833,0.010758441169195184
Var4,Var14,0.25500670350188354,0.022791785766516633,9.457053629107813,0.7947212154122467,0.8597393558674667,0.002695156300819713
Var4,Var15,0.00046516742086191753,0.0006173648152594534,0.028124099359036654,0.03703772157452844,0.010771972281774947,0.010104278931808664
Var4,Var16,-0.0013118406022302066,0.0005742156553577493,0.07819979468296838,0.033843988462920804,0.02459860737988086,0.007718121233148365
Var4,Var17,0.0001866703302352033,0.0005434858779832403,0.010095765311191322,0.029110246387301343,0.004673790392214915,0.010391146793408836
Var4,Var18,4.0491375630523135e-05,0.003525873973038252,0.002052092879976206,0.1742981220761408,-0.1138251750738691,0.010581091681308248
Var4,Var19,-0.0005068841106862379,0.001772035500027144,0.028402229921669957,0.09796898379105654,0.054844607668275806,0.011809273619647778
Var4,Var20,-0.0016771089233144681,0.0019433899308480345,0.09246213066553459,0.10632585980787934,0.06169006829482208,0.01162410126879783
Var4,Var21,-4.648120445328421e-05,9.974528179467429e-06,3.4581239955682443,0.8309940234489965,0.04885868427722135,0.010476655533327505
Var4,Var22,5.139847839638984e-07,8.406865068501364e-07,0.04425410628425964,0.06773161737311892,-0.007025774594635979,0.010536553067564184
Var4,Var23,0.00019787171492320193,3.4556615146837154e-05,8.671188339178766,2.2002563284280976,0.05974229533478022,0.010439429325035703
Var4,Var24,7.744477608155799e-07,8.542953186696262e-07,0.011497408640296079,0.012598709042351384,-0.03541888931256691,0.010691643426845593
Var4,Var25,-3.0436061148979057e-05,4.518406731432789e-06,2.14450898666077,0.5607982176461677,0.13596522984948625,0.009500437159305975
Var4,Var26,1.7183981118943185e-06,1.676427096402557e-06,0.06496386131827207,0.06034489036030533,-0.009992813264228954,0.008672179603801745
Var4,Var27,1.507846225765823e-07,3.89494145947184e-08,0.0385832917703474,0.010069978032242381,0.03718088818688929,0.009542471630391503
Var4,Var28,-1.6913729482552086e-06,3.316585470350146e-07,0.059147249745828356,0.011618342178454867,-0.09179170402903135,0.009537593235063908
Var4,Var29,-0.0001307761711782569,2.5954467308430913e-05,0.49631549779260054,0.10053792301756392,-0.1603848748242496,0.00958827838208043
Var4,Var30,-0.00012918698430426165,2.3321408301906854e-05,0.891975320755596,0.15815142572222626,-0.27900893264575916,0.008013459274194919
Var4,Var31,0.0007673918315058282,5.206172452889948e-05,5.887158047306304,0.4931378986847132,0.40327295256968776,0.008702686103274149
Var4,Var32,-1.2387756051780059e-05,1.0893282876109644e-05,0.32596295661788616,0.27872674242798195,0.13338440817170455,0.0075705419331999774
Var4,Var33,-0.000501694905168934,6.175336711107482e-05,2.7690523867118513,0.3933160365200726,0.23863854395388823,0.009632044929963514
Var4,Var34,7.863373617215629e-07,4.513853792267289e-06,0.004293540051411048,0.024439413355348223,0.04294314861975192,0.009446387273127405
Var4,Var35,-2.8742180823813842e-05,1.0265424544186343e-05,0.0921220376413476,0.0325821939370356,0.10012094290945782,0.009536096166171473
Var4,Var36,-1.9204976676772915e-06,4.312030246047136e-06,0.007595424521528303,0.017029532392234474,-0.06762396222211892,0.009586612364584189
Var5,Var1,-0.009072877369827516,0.0018853658330884979,0.453088276457823,0.0930224065685725,0.059836889988284625,0.010095583985792201
Var5,Var2,0.014341598564953904,0.007425448008634279,0.6268152439795336,0.3182909903485694,0.18655412577119218,0.010537260620165915
Var5,Var3,0.0032984973233147787,0.0032735431938556527,0.14125152577402697,0.13934970631252624,-0.09053347881480386,0.00869369701100733
Var5,Var4,-0.00121419282942083,0.001112721683393706,0.06819904991239038,0.06233531469940391,0.03140508077147318,0.009409192168547008
Var5,Var5,-0.8984902270005581,0.03453979814147768,43.132291199339065,0.8387482461622907,1.0,0.0
Var5,Var6,0.07364671412822747,0.006112065681794797,3.461887388886866,0.30060553075341734,-0.17105064330851463,0.009027847385964982
Var5,Var7,0.0012933424614704333,0.0016231445024688753,0.08513170196061584,0.10433916814079418,-0.04238145494353505,0.010175640925555044
Var5,Var8,4.9367222358614936e-05,0.0005423385462529682,0.0029681093100164804,0.03185433102059218,0.010453126334254815,0.009677672758841665
Var5,Var9,0.0013916075492508726,0.0011018886592837104,0.08509031231772989,0.06680011096145887,-0.01758103115951263,0.009801838118219748
Var5,Var10,-0.002337170006570004,0.0014611299706024485,0.12929028785615493,0.08053093802735505,-0.03312235960101655,0.009601579511545505
Var5,Var11,-0.020133277856074126,0.0036947760876446458,1.0774271253966348,0.19047944573203138,0.10283901546091422,0.010335883943828948
Var5,Var12,0.003914766142423211,0.006275409698309108,0.20772798381483984,0.3259803909386153,0.16034979164337845,0.010319412039546488
Var5,Var13,0.010202609041875473,0.006338378536132698,0.45376474139402195,0.2789934757672173,-0.19210358910789055,0.00922290134536181
Var5,Var14,-0.00019734775277836566,0.0004984467198762671,0.007318742040815132,0.018532400562682776,0.014532491871840096,0.008778734899619493
Var5,Var15,-0.12122232023987418,0.030172747680785348,7.329121572276242,1.8258043703086289,0.867162089242517,0.002527618500151258
Var5,Var16,0.08374207465462659,0.007044826631608807,4.991927398179764,0.36779414493905543,-0.3742993485561708,0.00780463684217016
Var5,Var17,0.0009456129961235608,0.001434111144483917,0.051141961724968196,0.07648593058104575,-0.03724857016262287,0.009708478947006632
Var5,Var18,0.002505259042500596,0.001984588999442707,0.1269659072717718,0.0981412580938107,0.05127114526919865,0.01012674382737904
Var5,Var19,0.018755261805984247,0.004511324390706426,1.0509133090273888,0.24896982802320236,-0.10688909568886633,0.009568854493455256
Var5,Var20,-0.007090928070443714,0.0024700917888675856,0.3909360380085085,0.133908075491379,-0.030088824428691457,0.009228001085831935
Var5,Var21,1.1880657865491794e-06,1.390436723883863e-06,0.08839011065017885,0.10533585704193922,0.06090008037541454,0.010182741890778538
Var5,Var22,0.00010540496504508021,1.4796529358254714e-05,9.075370850513906,1.3439189681815686,-0.07612057508909495,0.01049977592489284
Var5,Var23,-1.665475778972613e-05,7.087249997170842e-06,0.7298493450373691,0.3273201260551212,0.10728885952135055,0.01042745815435076
Var5,Var24,-1.372736155278582e-05,3.442451558451262e-06,0.20379565067017077,0.05119001589317095,-0.045277487850395884,0.010545712536674043
Var5,Var25,-1.2758300243090575e-06,1.5840666562968456e-06,0.08989431776963622,0.11841440242813822,-0.04304800168324027,0.00875832052631416
Var5,Var26,-7.759225389802614e-05,1.2094231329487494e-05,2.933367062447941,0.5051450851081472,0.05883360661637174,0.008657528107613133
Var5,Var27,-3.108542308313476e-09,2.9370673129210943e-09,0.0007954245785322879,0.0007541291089566714,-0.028861512140032037,0.008275809019887096
Var5,Var28,-6.311982296758854e-07,2.0775557998027304e-07,0.022072978859143437,0.0072861926085811225,0.036132656713572256,0.009172040815216293
Var5,Var29,-1.8598226638506824e-05,1.2237259633204377e-05,0.07058310416175277,0.04692554633195927,0.06091245905459446,0.008783010683945311
Var5,Var30,-6.770018555154917e-05,1.1235519976498118e-05,0.46743791603907264,0.07916075035458545,0.09154600758146277,0.008231286159204286
Var5,Var31,-3.5578268353397505e-06,1.3607802053137083e-05,0.02729438602896264,0.10431956974725899,-0.08986847162905798,0.009743236060185009
Var5,Var32,-1.4756164689438269e-05,5.985734731946436e-06,0.3882836447863842,0.15479937782268346,0.04056706763845173,0.011550671750283908
Var5,Var33,-3.900025199082583e-06,1.8871270366213375e-05,0.02152577986041049,0.10396481914983029,0.002126040928846722,0.010054079431014381
Var5,Var34,0.0005378516808680925,3.569170964866501e-05,2.936764607585329,0.2071411844995214,-0.21782632708983296,0.008784462861794304
Var5,Var35,1.8908646929404472e-05,1.5141808889604013e-05,0.060604416027273976,0.04851419572212635,0.13422494471427027,0.01014913688888413
Var5,Var36,-9.151407206961755e-06,6.943354196367223e-06,0.03619313049742686,0.027407644362602228,-0.013015047558760059,0.00972571807641208
Var6,Var1,-0.0022269792632436222,0.0026455688041260896,0.11121259055544225,0.1310875835253738,-0.008920359289704125,0.010507512092886669
Var6,Var2,0.0018288474125301988,0.0016623152551932822,0.07993177551962387,0.07209583382684863,0.009007179014764336,0.007790924186787217
Var6,Var3,-0.07179393092140936,0.014495901624616399,3.0744309574800894,0.5728245222851526,0.32409144277273794,0.009866572805481817
Var6,Var4,0.00015266902471076157,0.00048722804282351414,0.008575147360482812,0.027307662022358917,-0.010315953148826235,0.00767232651958054
Var6,Var5,-0.15211208699147438,0.010683533479685477,7.302186082711162,0.4959573485393537,-0.17105064330851463,0.009027847385964982
Var6,Var6,-0.9880240983297102,0.03277490901210774,46.4437308087986,0.7134853875098417,1.0,0.0
Var6,Var7,0.001900139485403851,0.0020525147831031766,0.12507291237549503,0.1318106264422943,0.040415407418248485,0.009707179860728539
Var6,Var8,-0.006182599820174931,0.003496819836653663,0.3717169249074657,0.2027448315067856,-0.07152997441437049,0.009373861297289643
Var6,Var9,-0.009694252129320576,0.0051894970987299005,0.592758311648106,0.3082409567676723,0.10908372613155033,0.009284809978199034
Var6,Var10,-0.0007568062156075424,0.001443198463042917,0.04186588617523217,0.07956606888049643,0.0053915362810016436,0.009351425831286462
Var6,Var11,0.022818413033010212,0.004111351490580499,1.2211214356658793,0.22239158151511335,0.07235113511655493,0.01020454142279187
Var6,Var12,0.019329108554879834,0.007653188020184504,1.0256543055105671,0.39619116555108513,0.16203567259353624,0.00779233642445169
Var6,Var13,-0.06246830160406698,0.010820754388791586,2.7783003941786437,0.4458767626671334,0.2662377077131907,0.00939952626372247
