Source,Destination,TE_Kraskov,Null Mean,Null Std Dev,P-value,Surrogates
0,1,0.24707044334835118,-0.02636563470766954,0.008149472489417128,0.0,50
0,2,0.3823855463304796,-0.025512157675899066,0.00749711216885505,0.0,50
0,3,0.3780904577455656,-0.024033894103209864,0.006560567984918691,0.0,50
0,4,0.42045665743171223,-0.021788697474783146,0.008428860973269718,0.0,50
0,5,0.36544986306262267,-0.01938540454548965,0.007998108296624732,0.0,50
0,6,0.3966111450413825,-0.02368382800159988,0.00726230081300838,0.0,50
0,7,0.33547992370449997,-0.022051691037826372,0.007348409196882859,0.0,50
0,8,0.2625682188101084,-0.028340596767452587,0.009109662320362772,0.0,50
0,9,0.1978907759623083,-0.02845591405980451,0.006891051503382948,0.0,50
0,10,0.2861835062469672,-0.028020861066489065,0.007444494172243354,0.0,50
0,11,0.37136158414581466,-0.020781522847827708,0.008200845258628514,0.0,50
0,12,0.4644255386391827,-0.02064378819488764,0.007954322251180878,0.0,50
0,13,0.4032465578195849,-0.019785348900227227,0.007968362138603911,0.0,50
0,14,0.42024959540034834,-0.02435674495787913,0.007997576519050743,0.0,50
0,15,0.2822531248507259,-0.02261910440864253,0.0067485083642423865,0.0,50
0,16,0.28890629084524366,-0.026391732270354264,0.007736365927868805,0.0,50
0,17,0.27664099974549583,-0.028794599730502114,0.007971489471910854,0.0,50
0,18,0.2899617713171102,-0.026070609038910328,0.007901333997456685,0.0,50
0,19,0.204502889177661,-0.024786312085059724,0.007261868996727741,0.0,50
0,20,0.1283993925799285,-0.09588856435602537,0.002974572834330903,0.0,50
0,21,0.1135794248177514,-0.10077051955838508,0.002628629179733818,0.0,50
0,22,0.19997948927278647,-0.05770048935618194,0.004621049224620218,0.0,50
0,23,0.1104419412955695,-0.10507759945682653,0.003479129646488564,0.0,50
0,24,0.14382844463861422,-0.08059863697191962,0.003964946667230936,0.0,50
0,25,0.06558849725925076,-0.10734720693842512,0.003024108834699902,0.0,50
0,26,0.06267338521827759,-0.10972082938207117,0.0030093162163319803,0.0,50
0,27,0.08605358469291152,-0.10055850241308731,0.0028410940357810797,0.0,50
0,28,0.2540517638187991,-0.037107751841526815,0.0054815617039563995,0.0,50
0,29,0.23329641030410778,-0.08473478186842699,0.004242185561133962,0.0,50
0,30,0.3342485763722088,-0.029498051787457756,0.005973655222432672,0.0,50
0,31,0.05603448578028808,-0.09445135936032621,0.0029266466891286823,0.0,50
0,32,0.29583240356091756,-0.032409215747608036,0.005483432762212364,0.0,50
0,33,0.23106522591466558,-0.08333366063581024,0.003679624430574972,0.0,50
0,34,0.17645198349590824,-0.09491264042263531,0.003318413207063391,0.0,50
0,35,0.15992709011468365,-0.07802865993949248,0.003982057890788399,0.0,50
1,0,0.11821434178970114,-0.029930223625022692,0.007035915903271664,0.0,50
1,2,0.38422108505644254,-0.02430311232997341,0.008011867293261768,0.0,50
1,3,0.4101747353860026,-0.020880932071503797,0.008383519332713661,0.0,50
1,4,0.29899729775345385,-0.02004842767406649,0.007530475759702035,0.0,50
1,5,0.21546433149361058,-0.020147147637095165,0.005608650843754869,0.0,50
1,6,0.3646604907278296,-0.021161276177655407,0.007775574016773964,0.0,50
1,7,0.35577824219510307,-0.02042858794623096,0.007493659563450757,0.0,50
1,8,0.3022524308708749,-0.025289970685650028,0.006233532014030406,0.0,50
1,9,0.2727584999536362,-0.025068239401370228,0.007045866308710111,0.0,50
1,10,0.10902845559046664,-0.026408770973317498,0.006999368645889889,0.0,50
1,11,0.3763597978163526,-0.020295399331258526,0.0074852712788852395,0.0,50
1,12,0.4173740409689285,-0.022166545969957818,0.007302212361583041,0.0,50
1,13,0.39760520030252283,-0.01976937767892674,0.007938719960720783,0.0,50
1,14,0.24784774108952473,-0.02277003576055435,0.007365735967472236,0.0,50
1,15,0.18783587311434027,-0.02468737863128085,0.0066188960504887494,0.0,50
1,16,0.32556071129067526,-0.02411103333699278,0.007542132985132079,0.0,50
1,17,0.3131421816262585,-0.027014911080712266,0.008247212492509468,0.0,50
1,18,0.28957429552596836,-0.025297255060874796,0.007833417531488935,0.0,50
1,19,0.26078252385298084,-0.02512381350193266,0.00731980355089198,0.0,50
1,20,0.14541123842191167,-0.08336921372994022,0.0038061066291249254,0.0,50
1,21,0.09028259364290397,-0.091682523719131,0.0033067860668060498,0.0,50
1,22,0.23921004444041138,-0.05363963454142751,0.005652647016998553,0.0,50
1,23,0.09408792279947253,-0.0952690775982221,0.003450027719214888,0.0,50
1,24,0.20378223828437844,-0.07088674452888313,0.004911775550819166,0.0,50
1,25,0.07419966399273314,-0.09716360760239263,0.0033239869301302763,0.0,50
1,26,0.12677044210699112,-0.1023571418942032,0.0025254366892636963,0.0,50
1,27,0.07665919530944282,-0.09245382373673273,0.003323006665201124,0.0,50
1,28,0.25255302243739386,-0.03630971487120958,0.006170074396950374,0.0,50
1,29,0.13499795462479508,-0.07263463669932278,0.004832063870932479,0.0,50
1,30,0.30534008049785044,-0.028580303648003028,0.005558877305537626,0.0,50
1,31,0.12850406014841803,-0.08391366882332392,0.003877626572245128,0.0,50
1,32,0.3233164379476822,-0.030318803560035218,0.006380879898840929,0.0,50
1,33,0.12789672270508956,-0.07034682429827893,0.004884239802769172,0.0,50
1,34,0.15931565265848918,-0.08376742753499578,0.004269734093139303,0.0,50
1,35,0.19415150142002655,-0.06795939044605635,0.004399134296128729,0.0,50
2,0,0.15093835646114084,-0.032408925368380644,0.006917077738472697,0.0,50
2,1,0.22778181614439666,-0.029034123865331222,0.006509451703315661,0.0,50
2,3,0.378325328692935,-0.02355560425912273,0.006315465320319385,0.0,50
2,4,0.29221967867636545,-0.020886531023747833,0.007373651901353655,0.0,50
2,5,0.2039260244913855,-0.02081151447571298,0.0069773855650782785,0.0,50
2,6,0.40424665164491475,-0.023123042794888415,0.008470454164987973,0.0,50
2,7,0.3386766664895484,-0.020925023544797527,0.00862051472120591,0.0,50
2,8,0.28933494101443,-0.027238488908682124,0.0073185560438168845,0.0,50
2,9,0.2514736477368777,-0.026518755777795392,0.007409218533188139,0.0,50
2,10,0.14324218897973562,-0.02810932321867138,0.0071592124558660045,0.0,50
2,11,0.3681158970607378,-0.020594129472884012,0.007915803236903895,0.0,50
2,12,0.38934653548465636,-0.021261389550944178,0.007698070251288334,0.0,50
2,13,0.3763471184936511,-0.0207498215361798,0.007326862858197653,0.0,50
2,14,0.2429163016703843,-0.023923888777568646,0.0076478879096324665,0.0,50
2,15,0.18165179404247722,-0.025596469362783637,0.006320607265835139,0.0,50
2,16,0.3249557251333491,-0.026180748636429555,0.0075867487366166764,0.0,50
2,17,0.31253314148602784,-0.02703438840289156,0.007193962229772248,0.0,50
2,18,0.274656507469519,-0.025909386738289828,0.007666618295771235,0.0,50
2,19,0.23697728266703352,-0.025129266077812552,0.007693593838561052,0.0,50
2,20,0.12973772488909563,-0.09020313537276727,0.004328633918266666,0.0,50
2,21,0.09246531795847451,-0.0967111830496963,0.0031001012507701517,0.0,50
2,22,0.2355836792214989,-0.05686586164563914,0.0053824097804708055,0.0,50
2,23,0.06831703337960843,-0.10026009455822436,0.0035543302660179547,0.0,50
2,24,0.17285717636128167,-0.07700386141901477,0.004340614350185342,0.0,50
2,25,0.05530100914572583,-0.10246407803624315,0.003495386691785792,0.0,50
2,26,0.09745223911901241,-0.10648880886581448,0.0030825895082550537,0.0,50
2,27,0.060675345933739744,-0.0962395038840734,0.0029799006543641602,0.0,50
2,28,0.2588011890453151,-0.035580217889929724,0.005651870070902486,0.0,50
2,29,0.13045364357466177,-0.0795528292832413,0.003719921131733792,0.0,50
2,30,0.312456955483864,-0.03149909953523758,0.006672186767527171,0.0,50
2,31,0.10436738474852758,-0.08960951548357687,0.003582504758004061,0.0,50
2,32,0.2914430623108045,-0.03429249786161322,0.005641103443048252,0.0,50
2,33,0.11738319536318237,-0.07598674063468336,0.0037707574310686994,0.0,50
2,34,0.1406623228757214,-0.09012497661128385,0.003274409801394697,0.0,50
2,35,0.1783520502635766,-0.0738079337844847,0.00445656547254695,0.0,50
3,0,0.16961505437579094,-0.03286682191003361,0.006694491092168568,0.0,50
3,1,0.21513636436901074,-0.02776398391106922,0.007635888114267964,0.0,50
3,2,0.2985373982199471,-0.02714088155692231,0.007260530643060742,0.0,50
3,4,0.3032444057998729,-0.02177472894058535,0.006830709418139006,0.0,50
3,5,0.2098032585659272,-0.02091893128561238,0.007198502937180101,0.0,50
3,6,0.35410804632027587,-0.02357922646838213,0.0069061860563069365,0.0,50
3,7,0.33742650266295504,-0.020898097548093193,0.007002624975536559,0.0,50
3,8,0.2726267019133401,-0.024707124136083412,0.007570631725746654,0.0,50
3,9,0.2535388995330977,-0.027802443442145282,0.007414464674826312,0.0,50
3,10,0.1778039063101453,-0.02802396581789309,0.006471704768909951,0.0,50
3,11,0.3633672477451766,-0.02001167859786942,0.008981550965561429,0.0,50
3,12,0.3698850110345159,-0.020540202500202484,0.0072781966220276635,0.0,50
3,13,0.34035582750906906,-0.02055665429247712,0.0062171794314828,0.0,50
3,14,0.26166489909077484,-0.023655294598970235,0.007595749281886429,0.0,50
3,15,0.179367367407441,-0.025236868903386653,0.007031214726099479,0.0,50
3,16,0.27994624431980053,-0.0260703235470915,0.00793160861019487,0.0,50
3,17,0.2625100854843976,-0.02693966446874231,0.008066044795448275,0.0,50
3,18,0.23512390846322423,-0.02534005846960384,0.008119917001106832,0.0,50
3,19,0.21634271660765866,-0.026522150881162106,0.008944115912407439,0.0,50
3,20,0.1376851857014334,-0.09046532052226222,0.0032692922109328545,0.0,50
3,21,0.09217359243269158,-0.09695798813114394,0.0033758075403774014,0.0,50
3,22,0.23462603714103333,-0.05631916467071789,0.0048290964974880375,0.0,50
3,23,0.05289359869402355,-0.10152359042225288,0.003055567935828328,0.0,50
3,24,0.18334889075035038,-0.07693900983836137,0.0045549237061056755,0.0,50
3,25,0.033208315012980216,-0.103438768967964,0.0034417635719728966,0.0,50
3,26,0.09846531901981259,-0.1066523210750726,0.0028349670128992267,0.0,50
3,27,0.05924849500230572,-0.09673773003092107,0.0029271778285724715,0.0,50
3,28,0.25189894154077086,-0.03841724834285991,0.005554920411105373,0.0,50
3,29,0.14059701666165142,-0.07978965068133456,0.0034727794787892943,0.0,50
3,30,0.3012887110254434,-0.031275807958449295,0.005946325191986677,0.0,50
3,31,0.08512263932853092,-0.0900571589946523,0.003421973200133356,0.0,50
3,32,0.2995920981400918,-0.032650949775994864,0.005649997685767421,0.0,50
3,33,0.10732025370998671,-0.07681150800421187,0.004325876061612823,0.0,50
3,34,0.14223227541888273,-0.09113750963304007,0.003216983691417257,0.0,50
3,35,0.18282097343370804,-0.07440952975798876,0.003945786361707664,0.0,50
4,0,0.2277413392903877,-0.03208676565885689,0.006087249640582902,0.0,50
4,1,0.14386184810498903,-0.02834370819404266,0.007830271198240481,0.0,50
4,2,0.2528679515555699,-0.025650879287554048,0.00696923822419276,0.0,50
4,3,0.27808895282460455,-0.0244510182820598,0.007943742655580852,0.0,50
4,5,0.2784101962880964,-0.019737093242927512,0.0077128559019642535,0.0,50
4,6,0.31126182728659096,-0.022799219934891233,0.00774449967729178,0.0,50
4,7,0.28060366218499594,-0.022993264835565918,0.008002355446192823,0.0,50
4,8,0.20695032343388312,-0.025861343511127552,0.007281289715486995,0.0,50
4,9,0.1969771138770244,-0.027488623722702537,0.007453249174533243,0.0,50
4,10,0.22110047555991516,-0.028250721447724832,0.006990901287008926,0.0,50
4,11,0.29896798112258616,-0.02064700602102565,0.008608636887747281,0.0,50
4,12,0.32287733023515364,-0.021651034346639852,0.008337401028669618,0.0,50
4,13,0.3093060001613058,-0.021729520447134373,0.006829259996173803,0.0,50
4,14,0.3301785042265391,-0.025051463781185182,0.007865752375444604,0.0,50
4,15,0.22783591525642538,-0.021246762665755266,0.00730165373289611,0.0,50
4,16,0.2358469098743422,-0.02641500401381628,0.007144888987239569,0.0,50
4,17,0.21025603258158446,-0.026073707283391107,0.0072463965900491445,0.0,50
4,18,0.19097642850969324,-0.02512038889961243,0.007250751357597721,0.0,50
4,19,0.13672478158586426,-0.023851652066458433,0.007883879914039917,0.0,50
4,20,0.10791634094408664,-0.09330865077975972,0.0030789588826234658,0.0,50
4,21,0.10660368348044647,-0.09979103500437651,0.0030183156663798057,0.0,50
4,22,0.1907598181439164,-0.05787392561136777,0.004495620797788411,0.0,50
4,23,0.05607146960339454,-0.10408545326019648,0.0033623950952699167,0.0,50
4,24,0.14552588937216338,-0.07993486302824472,0.004260151665503935,0.0,50
4,25,0.027430107012902383,-0.10589371373621878,0.002988037394038433,0.0,50
4,26,0.0664909380616846,-0.10864743959145652,0.0028755797361191097,0.0,50
4,27,0.04201297057498127,-0.09880911638222276,0.0028880590844891415,0.0,50
4,28,0.23939117716728714,-0.0378493748110805,0.006336786846753506,0.0,50
4,29,0.1712114440352464,-0.08381128926322905,0.00382936622078296,0.0,50
4,30,0.29520276875486257,-0.030877650400968248,0.0066108829344075784,0.0,50
4,31,0.04808315998379037,-0.0939545030545376,0.003620823241476163,0.0,50
4,32,0.2656286111825382,-0.03276198793378046,0.006244844208346818,0.0,50
4,33,0.1431225729126132,-0.08043873542751837,0.0038726052842837813,0.0,50
4,34,0.10741191810281031,-0.09339171810921894,0.0035719439277035942,0.0,50
4,35,0.1237024156975231,-0.07695823881998132,0.0034625735756730314,0.0,50
5,0,0.2110656334880776,-0.0316816702565037,0.006026238464210887,0.0,50
5,1,0.1366934132942152,-0.029105198804164477,0.007406104653497709,0.0,50
5,2,0.23961721057519764,-0.025105924457456706,0.008283271938536204,0.0,50
5,3,0.24882257582285908,-0.022347472487927275,0.008494788318073524,0.0,50
5,4,0.26963833255153635,-0.021434633551129165,0.007795031978305305,0.0,50
5,6,0.2643459081659119,-0.023123669754244344,0.007860751296828488,0.0,50
5,7,0.21646099303943214,-0.02264837637555617,0.00910849909764235,0.0,50
5,8,0.1255487186128369,-0.028191962389666855,0.008221554896571986,0.0,50
5,9,0.11081873570022782,-0.02661391500831372,0.0072302364550121635,0.0,50
5,10,0.19064352351669886,-0.027523894075525954,0.006879064642540123,0.0,50
5,11,0.23368252762538372,-0.02141312392369956,0.00697590983178977,0.0,50
5,12,0.29072215655888184,-0.022211660019570343,0.006629805916706001,0.0,50
5,13,0.23952069427498612,-0.02179469549961276,0.007487824665413835,0.0,50
5,14,0.36401138602280964,-0.023936735174163903,0.007857878971096155,0.0,50
5,15,0.2119608686173754,-0.023426683640255616,0.006476571789839969,0.0,50
5,16,0.1429596838490121,-0.02544850509927013,0.007599797395285051,0.0,50
5,17,0.16044737986632718,-0.029180184188258785,0.00801541079565549,0.0,50
5,18,0.1601547102459489,-0.025122187266732498,0.00797683351598901,0.0,50
5,19,0.11524318578880377,-0.025478189230311078,0.008012235775323026,0.0,50
5,20,0.064578865285709,-0.09469839884009376,0.0031367162916384555,0.0,50
5,21,0.08466663726279833,-0.10093916783170773,0.003042710166896926,0.0,50
5,22,0.13227476334215904,-0.05862063110464399,0.0041347772594605365,0.0,50
5,23,0.053896701767315536,-0.10517564730795234,0.003198235792510881,0.0,50
5,24,0.08133151667407262,-0.08090175699351099,0.004104003563651193,0.0,50
5,25,0.00015415783594574517,-0.10774681047927577,0.002600471042943668,0.0,50
