i,TE,err TE,p-value
0,0.023576446786140903,0.03197463124793954,0.4609104376829145
1,0.023576446786140903,0.036741518441972924,0.5210783398999668
2,0.02089415499233449,0.031959611733289345,0.5132616174907869
3,0.02089415499233449,0.03227476994552752,0.5173837427277519
4,0.02089415499233449,0.033393978665094116,0.531520720209472
5,0.02089415499233449,0.03245145642548127,0.5196670162937074
6,0.02089415499233449,0.02725837230878476,0.44336548446384105
7,0.02089415499233449,0.03089993149462559,0.4989214524339656
8,0.02089415499233449,0.03140274078283382,0.5058197050546658
9,0.02089415499233449,0.030545357836977188,0.49395180093211977
10,0.02089415499233449,0.03138582298876349,0.5055903947784715
11,0.023999051762949586,0.030500822578868082,0.43137967062476323
12,0.023999051762949586,0.031544949040491335,0.4467830767158363
13,0.023999051762949586,0.03153385059752943,0.4466231355324437
14,0.023999051762949586,0.03371031548220589,0.4765142437464487
15,0.023999051762949586,0.031913112479442236,0.45204368745316104
16,0.023999051762949586,0.033610313459017924,0.47520348422897585
17,0.023011482360794422,0.034733489414069736,0.5076407707144268
18,0.023011482360794422,0.028756013786490085,0.4235763940417445
19,0.023011482360794422,0.036026907232534794,0.5229983057208138
20,0.02302838687757136,0.03564346975794378,0.5182302008134896
21,0.02302838687757136,0.03781572642979038,0.5425488121432713
22,0.02302838687757136,0.03141704630876202,0.4635644100708005
23,0.02264779117452853,0.03420745182708047,0.5079251707082664
24,0.02264779117452853,0.03394758090215389,0.5046826734387073
25,0.02264779117452853,0.03194286873594348,0.47831870230292095
26,0.022169788489510456,0.028554178938507358,0.4375061478711786
27,0.022169788489510456,0.03487849514638362,0.5250181603050605
28,0.02224728377027374,0.032572127441509,0.4945967405817493
29,0.02224728377027374,0.03241093079055555,0.4924527180904872
30,0.02280106135839155,0.02973500418206789,0.44319523380892467
31,0.02298021523822047,0.03413664902182814,0.5008308109719075
32,0.02298021523822047,0.03127984692731259,0.4625434145059377
33,0.023669309483727474,0.030086968351378588,0.4314596159902613
34,0.0236554918839611,0.030645320692696612,0.44016652830323055
35,0.023020557993769897,0.03297982139632977,0.4851650076916618
36,0.02364356153908631,0.03305495934236071,0.47443585328716265
37,0.02357443759061728,0.0325488720994193,0.4688949748773217
38,0.02357473459138637,0.031497633290565145,0.4541824376309309
39,0.023812324301639376,0.02840131427819968,0.4017929949568648
40,0.024300520182581775,0.032676089725083894,0.45707072564412154
41,0.02458141497474209,0.030290552397347126,0.4170666215034762
42,0.025240021082041375,0.03165890012008391,0.42530653194358914
43,0.026342291189530354,0.03615172365107582,0.4662100687893336
44,0.026596196871767508,0.03018280827899558,0.3782256043952381
45,0.026467992288614073,0.030747738756930276,0.38934213591871814
46,0.027355452844085693,0.03513843231670584,0.4362712328035263
47,0.02750851522911424,0.035672788861418316,0.44062726258401597
48,0.02727470221660777,0.03516592907131164,0.4379850722545251
49,0.0269161205932833,0.03255577262070994,0.40836770749490947
50,0.026953183346793197,0.02983752722893,0.36634989219459535
51,0.026253929540988152,0.030661420396986293,0.39185791828695526
52,0.025829948219185273,0.03053933476530401,0.39766836544384665
53,0.025972463693114345,0.03373466435782858,0.4413566534296032
54,0.025673698174252246,0.030564616711853117,0.4009190238207214
55,0.026470266357079497,0.03643923834704845,0.4675800754687054
