i,TE,err TE,p-value
neg44,0.03932233838112609,0.05882044137186218,0.5038050076810334
neg45,0.039066356138672376,0.05394630795757299,0.4689607104673339
neg46,0.03941575704735456,0.05816496177175815,0.49799068415764713
neg47,0.04018478083307997,0.06165445239295137,0.5145468534326816
neg48,0.038512698937296364,0.05382703808908711,0.4743064158777055
neg49,0.039039642817574105,0.05560416245236195,0.4826172469016652
neg50,0.03911656846860723,0.054772661802052924,0.4751268446825876
neg51,0.03960040203148196,0.05763771732118404,0.49204675643164575
neg52,0.03999187444415497,0.05286611450772017,0.449364677270087
neg53,0.0392937521578709,0.06136905878081202,0.5219866491478444
neg54,0.03852271225402859,0.06058249692135895,0.5248598672203575
neg55,0.04011043414177706,0.05817892211642298,0.49055119748321685
neg56,0.04112097483309185,0.04865402472669953,0.39801532434066167
neg57,0.04238499014409314,0.05464881466558425,0.4379920147837253
neg58,0.042385195511005946,0.055718243693006826,0.446832762920228
neg59,0.04181226664032067,0.05285285917526499,0.428881557163834
neg60,0.04464856842501064,0.05715504169098629,0.43469464967055327
neg61,0.0427557800191849,0.05403060833092725,0.42875426748891754
neg62,0.0422019481620417,0.05663761290011772,0.45619779166347785
neg63,0.04092310696580981,0.059604817497432704,0.49235133374394024
neg64,0.03912179556450468,0.06933480184785316,0.5725875998541712
neg65,0.040788686029692656,0.05450534092896217,0.45425334187961464
neg66,0.04082193681252022,0.05431586032562539,0.4523122854015744
neg67,0.04173111223294157,0.05457876670007665,0.4445077259817767
neg68,0.04287974351285584,0.05256493122097055,0.4146442143869318
neg69,0.04597477433300412,0.057668555279000056,0.425320768415391
neg70,0.047448496922697814,0.05219877107893712,0.3633520066013647
neg71,0.04630948510129329,0.05201522188303182,0.37330138388964795
neg72,0.03997579565650966,0.059023319636842014,0.49822314050133176
neg73,0.04172980707699381,0.0630567823679435,0.5081113143065319
neg74,0.04190166773665993,0.05590259072037747,0.4535270581568589
neg75,0.03897863092795362,0.054775652613654184,0.47670938000601915
neg76,0.03951303452617694,0.06069760178245278,0.5150582305900337
neg77,0.041876952299340076,0.04663321936366205,0.36918187613233977
neg78,0.039696038779446496,0.049773009770671485,0.4251366351880448
neg79,0.03517674542700178,0.06223926782209374,0.5719474482063365
neg80,0.0371843440992059,0.05647608503607668,0.5102755650392252
neg81,0.036646666126763705,0.0592352436082808,0.5361382492465081
neg82,0.036480614835909364,0.050450802452829895,0.469622838024353
neg83,0.033910152306365404,0.058518108742052335,0.5622644311479954
neg84,0.03546992839476104,0.056000965437166254,0.5264850920786379
neg85,0.03629160780627316,0.05740677800778816,0.5272670920423232
neg86,0.03858834097256292,0.058880365201485235,0.5122304798099324
neg87,0.03201847747314446,0.06447011550219611,0.619442510384923
neg88,0.028167704063196908,0.05457200231630435,0.6057449767847196
neg89,0.028856059582054172,0.05136282137515214,0.5742466335269714
neg90,0.03019769019906704,0.05824982054226382,0.6041674401907835
neg91,0.031166993263124,0.058052727753675974,0.591354733694909
neg92,0.034002865917521774,0.05519629301584941,0.5378712102941017
neg93,0.03340930362658767,0.062047308596360755,0.590267190480009
neg94,0.03178524065783961,0.0502017645823311,0.5266357791747587
neg95,0.030418166268244562,0.04843023351989392,0.5299501112427365
neg96,0.03290978152574553,0.06386236199449281,0.6063269184777424
neg97,0.02927642361549232,0.055453847660279346,0.5975394877717226
neg98,0.029144574666919,0.0559296944330795,0.6023019570989459
neg99,0.02770797608917519,0.06256786744907607,0.6578765935842923
neg100,0.027415936702421817,0.044090130628788644,0.5340630427279509
