i,TE,err TE,p-value
57,0.024649366392681338,0.02912113010070297,0.3973058569975716
58,0.025601458827994916,0.03239370618390699,0.4293397387608675
59,0.023916363860284284,0.032989135796050284,0.46846615628959
60,0.02135105217242017,0.03719892023774697,0.5659883220961777
61,0.022787703418853278,0.03351556697047557,0.496558912366575
62,0.02437605768381601,0.03370739623185826,0.46957763532704044
63,0.02534384976608417,0.0332318420950629,0.44567959961689163
64,0.02608277856382646,0.030151749949662306,0.3870112138295092
65,0.024588394321191975,0.034903484880919516,0.4811412620769553
66,0.0229660176496862,0.03479948081699278,0.5092840668742347
67,0.023243756152500294,0.0355128333074531,0.5127787232953416
68,0.023258620287242238,0.03484577658567989,0.5044699541906459
69,0.022833173048128597,0.0341823679799929,0.5041457076773566
70,0.023223144874499613,0.0351258514637418,0.5085218152149671
71,0.023350199979786934,0.03372248864865744,0.488672224583933
72,0.02375605839096573,0.03641238872591526,0.5141322540691418
73,0.02573751037288796,0.035392196122505146,0.46709816175211216
74,0.029385865512253306,0.034142686983478485,0.3894153168834005
75,0.031647982843471034,0.029998848361274356,0.2914375546162744
76,0.03404939836506249,0.03970785151998094,0.39116978779173195
77,0.034857039313459404,0.0348781743179489,0.3176038490094122
78,0.035399011295598415,0.03205441859681068,0.2694452085459125
79,0.03359888908008335,0.03324825916374708,0.3122338620206815
80,0.03511994117621442,0.03232764765333999,0.27731321383859253
81,0.03151227759594577,0.036441114865604446,0.387178678451614
82,0.02831085116264953,0.032883237003777106,0.38926510835663586
83,0.026601721830898484,0.027771433967142867,0.3381228974093202
84,0.030177815166026578,0.03549305774527499,0.39518857017811393
85,0.03435668298722472,0.03565136228712851,0.3352038780143798
86,0.03522325971190032,0.033447640600956806,0.2923013366752323
87,0.04070623664380835,0.032883850670700085,0.21576083464799378
88,0.04046370448982828,0.031089041682585004,0.19307287697777875
89,0.0369760239851078,0.02794221209023775,0.18573450478199938
90,0.03573192880819687,0.036006383863611595,0.3210133616973705
91,0.03583783879328051,0.03646485423136418,0.325703451186264
92,0.034089570494689636,0.0361496390743689,0.34567438224424096
93,0.038124077146889035,0.03182830298783108,0.23099322545996515
94,0.034306827140675566,0.032319170003856396,0.2884623368478718
95,0.030841628918501396,0.03397356036114556,0.363977197329973
96,0.02416437253400705,0.0341078193461541,0.4786533309292733
97,0.029105837237515253,0.029479967561107736,0.32349118082601525
98,0.03493418295373507,0.03187912354601944,0.27315203760110696
99,0.0423798859088752,0.032466651134996555,0.1917784881530491
100,0.0423798859088752,0.030468204314666136,0.1642392244887041
