i,TE,err TE,p-value
84,0.04213807912835321,0.0511157814543815,0.40973199617257894
85,0.04063194499647338,0.04677902364137577,0.38506963820096973
86,0.03817248465519185,0.05801939071934187,0.5105854723828374
87,0.038082579642644276,0.04868330055465246,0.4340668470043161
88,0.04213896247705051,0.0602080175678034,0.48399628239723413
89,0.04086666248050008,0.06489285760004006,0.5288542772269187
90,0.044748042307652725,0.05813419517376721,0.44145590387938305
91,0.0401833887497034,0.056687882286698715,0.4784155581108904
92,0.044244532414879245,0.05810430890169249,0.44637799077611096
93,0.040064870625894144,0.05661214494324269,0.4791265781771332
94,0.04494367643719954,0.054254848842343974,0.4074548624339327
95,0.04433153229521025,0.054167571578198064,0.4131204786529228
96,0.041912690570907074,0.04936312749683024,0.3958430198297458
97,0.04143677350870689,0.057697509625344784,0.472650838092453
98,0.03831875245436578,0.05657622632882011,0.49821928204920063
99,0.04010655608043834,0.054005761690173765,0.457702835447674
100,0.04433913309487991,0.048199960798493445,0.35762513646798233
