File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
610s,0.019694930320639344,0.08674862865788047,0.003388745498702437,0.005871932576994256,"(True, 5.811864693934852, 6.178076716878422e-09)","(True, 14.773437453582895, 0.0)"
620s,0.020307910802237913,0.08431680665289326,0.00362189237264616,0.005711785569030903,"(True, 5.6069890302678775, 2.058767045731713e-08)","(True, 14.76189987069122, 0.0)"
630s,0.02019606847860627,0.08365691518670046,0.003620121046799481,0.0054555516711879875,"(True, 5.578837894512242, 2.4213075544565754e-08)","(True, 15.334272357553079, 0.0)"
640s,0.020955794373060874,0.08265498633490159,0.003393671388263367,0.006010960076101537,"(True, 6.174962739625925, 6.617908443473652e-10)","(True, 13.750712912488389, 0.0)"
650s,0.02131820894104254,0.08090134353748688,0.0033210994942930454,0.005077610804142902,"(True, 6.419021464932202, 1.3715317770390811e-10)","(True, 15.93295482030214, 0.0)"
660s,0.02076570466225503,0.07903851998043562,0.0034852453602050317,0.006051454126079434,"(True, 5.958175828697873, 2.550690103575448e-09)","(True, 13.061078929741875, 0.0)"
670s,0.02076570466225503,0.07903851998043562,0.0035223237910449374,0.006174986036188588,"(True, 5.895455924594215, 3.73648245677316e-09)","(True, 12.79978926547029, 0.0)"
680s,0.020733330649322416,0.07921575461153979,0.0036462139032785983,0.00554486316371839,"(True, 5.686262846696801, 1.2984949115946165e-08)","(True, 14.286331740316138, 0.0)"
690s,0.020771328741957782,0.07817420510952106,0.003389257017696424,0.0052745954520781735,"(True, 6.12857881048969, 8.866749556801778e-10)","(True, 14.820891160234986, 0.0)"
700s,0.02083201857358672,0.07786841836702196,0.003536390985290931,0.005359743870007453,"(True, 5.890756610407126, 3.844313978262903e-09)","(True, 14.528384239173294, 0.0)"
710s,0.02040682901534341,0.07627954259006381,0.0038798315438997285,0.00579233372525039,"(True, 5.259720373022156, 1.4427462935451274e-07)","(True, 13.169051751548794, 0.0)"
720s,0.020264785171427616,0.07487941712281679,0.0033307947478544465,0.005357686178913921,"(True, 6.08406903021608, 1.1717011805245647e-09)","(True, 13.976073741966704, 0.0)"
730s,0.021339246002726305,0.07440275699941248,0.0033315402793020433,0.005023834160979073,"(True, 6.405219272089026, 1.5015344523305885e-10)","(True, 14.809954830378487, 0.0)"
740s,0.021098286224145432,0.07291325501614651,0.0033205824770925724,0.00536735453047125,"(True, 6.353790748970831, 2.100726259612884e-10)","(True, 13.584579628978744, 0.0)"
750s,0.021120469207873208,0.07127786223282759,0.0028970610193547962,0.004902437520472045,"(True, 7.29030871865341, 3.093081346605686e-13)","(True, 14.53926989077964, 0.0)"
760s,0.02176428152839547,0.07062395113351141,0.003262267489219303,0.00566861364571954,"(True, 6.671519610307585, 2.5316859719737295e-11)","(True, 12.45876955943905, 0.0)"
770s,0.021870662666819536,0.06910354453497902,0.0030321565599745856,0.0064672900736267545,"(True, 7.212906798916362, 5.477840403500522e-13)","(True, 10.68508505854398, 0.0)"
780s,0.021870662666819536,0.06910354453497902,0.002823380775351315,0.005870800583070686,"(True, 7.746267473999555, 9.547918011776346e-15)","(True, 11.770719096514574, 0.0)"
790s,0.022474212718313284,0.06814401752419474,0.0029705635091172963,0.004839205867153354,"(True, 7.565639532477628, 3.863576125695545e-14)","(True, 14.081652939530803, 0.0)"
800s,0.02257177593996473,0.06758743420407909,0.002845490665654844,0.004876815518266286,"(True, 7.932472319240659, 2.220446049250313e-15)","(True, 13.858927808716148, 0.0)"
810s,0.022573657307346822,0.06629933505773516,0.0033870264712430433,0.00522380855603312,"(True, 6.664741920089647, 2.6513014006468438e-11)","(True, 12.691762025077326, 0.0)"
820s,0.022234644127452505,0.06628599875866076,0.0027217295541753007,0.005240118210987699,"(True, 8.169306936959696, 2.220446049250313e-16)","(True, 12.649714393784, 0.0)"
830s,0.022128206750675075,0.06468116255412576,0.0028091169770427206,0.005228389398875687,"(True, 7.877282053939384, 3.3306690738754696e-15)","(True, 12.371144843961853, 0.0)"
840s,0.02232260668195109,0.06453270927556734,0.0027394385347645485,0.005085160233794981,"(True, 8.148606511395844, 4.440892098500626e-16)","(True, 12.690398396238445, 0.0)"
850s,0.02183672870076188,0.06399135755519739,0.003023984975221586,0.005149582002430424,"(True, 7.221176321870371, 5.153655280309977e-13)","(True, 12.426514914219386, 0.0)"
860s,0.022604446853781813,0.06219079924645404,0.0029534456323924724,0.005378193638313148,"(True, 7.653584886027112, 1.9539925233402755e-14)","(True, 11.563510618773476, 0.0)"
870s,0.02287957538370084,0.061545088824278574,0.0032759528696894077,0.004991004446567296,"(True, 6.984097846886927, 2.8668178941870792e-12)","(True, 12.331202963885946, 0.0)"
880s,0.022587329628519875,0.06183481042811892,0.002996605465966073,0.004955859125065273,"(True, 7.537638799987294, 4.796163466380676e-14)","(True, 12.477112215594808, 0.0)"
890s,0.022587329628519875,0.06183481042811892,0.003236379400439436,0.005338212296716083,"(True, 6.979197069865469, 2.9687363678476686e-12)","(True, 11.583430367907612, 0.0)"
900s,0.022339663695781463,0.06055476792099736,0.0026058275464302698,0.00495446916532816,"(True, 8.572963213311882, 0.0)","(True, 12.222251446182227, 0.0)"
910s,0.022611512378029316,0.05861306553523016,0.002895323557771977,0.004422204188705406,"(True, 7.8096668392493696, 5.773159728050814e-15)","(True, 13.254264849400599, 0.0)"
920s,0.023306475711246787,0.05771300240625571,0.0030461856043470315,0.004846084483170404,"(True, 7.6510359966206565, 1.9984014443252818e-14)","(True, 11.909202698938241, 0.0)"
930s,0.023331117610771987,0.05748065657060254,0.0031655358971684907,0.0043415017466512905,"(True, 7.370353194112002, 1.7008616737257398e-13)","(True, 13.239809615402969, 0.0)"
940s,0.023331452494844127,0.056923551349226595,0.002915814758106925,0.004549684150330673,"(True, 8.001692298859181, 1.3322676295501878e-15)","(True, 12.51153914609421, 0.0)"
950s,0.02354093995949532,0.05632577874750405,0.002763926064482612,0.00488593396380967,"(True, 8.517210450020494, 0.0)","(True, 11.528149820425654, 0.0)"
960s,0.02302108291207096,0.055535704399964886,0.0033847384795921676,0.005035670249603186,"(True, 6.801436226424443, 1.0358158775147785e-11)","(True, 11.028463272459337, 0.0)"
970s,0.023593461847427992,0.054060979134252785,0.0030510968656391932,0.004539952702663761,"(True, 7.732780336518504, 1.0436096431476471e-14)","(True, 11.907828709874702, 0.0)"
980s,0.023507179068498998,0.05416568383890036,0.00291959458246271,0.00447371668735941,"(True, 8.051521676913934, 8.881784197001252e-16)","(True, 12.107535551356381, 0.0)"
990s,0.024234803033114278,0.053324132988464654,0.0028274106569329,0.005404808517925042,"(True, 8.57137712687394, 0.0)","(True, 9.866054053832846, 0.0)"
1000s,0.024234803033114278,0.053324132988464654,0.0034075999187176934,0.005362788892083093,"(True, 7.111986034509012, 1.1437517599688363e-12)","(True, 9.943358588510785, 0.0)"
1010s,0.024822924866568084,0.05208566114995074,0.0027231807202415122,0.005077757243068609,"(True, 9.115415911275473, 0.0)","(True, 10.257611511666937, 0.0)"
