File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
20w,-0.07823887832078413,0.04562259862252205,0.021009089682326513,0.04577858322004823,"(True, -3.7240489475658274, 0.00019605288885626848)","(False, 0.9965926294228812, 0.3189622850342506)"
30w,0.06786867238849703,-0.034908103499752485,0.017761774033806268,0.03220243740505473,"(True, 3.821052573876996, 0.00013288331818928079)","(False, -1.0840205373483018, 0.2783556930125155)"
40w,0.06316187959038944,-0.029659411489925347,0.017396122165887835,0.02162679174889757,"(True, 3.6308022551280974, 0.00028254160436480547)","(False, -1.371419849707354, 0.1702441131670347)"
50w,0.04692433549273378,-0.016276196493327788,0.01268882727304195,0.017646693158932893,"(True, 3.6980829262627672, 0.0002172339260544387)","(False, -0.9223369130260335, 0.35635286544915257)"
60w,0.03251854567236323,-0.0014259532066631664,0.013368854430458654,0.01549122895582007,"(False, 2.4324107829519988, 0.014998686071899803)","(False, -0.0920490692332989, 0.9266590534366532)"
70w,0.01634868507745124,0.00831952572580441,0.012596792370903259,0.015076586592868122,"(False, 1.2978450859612725, 0.19434057324420495)","(False, 0.551817593097625, 0.5810733324180486)"
80w,0.013008441713975472,0.011666468401559715,0.011266450515424681,0.0131125398102057,"(False, 1.1546175697630645, 0.24824706851189937)","(False, 0.8897184352095935, 0.37361709258390885)"
90w,0.010111470611489315,0.015232155936041547,0.010472593703613583,0.014165790392467814,"(False, 0.9655173205087043, 0.33428576488240136)","(False, 1.0752775181638108, 0.28225049849520945)"
100w,0.01414619107709797,0.009690031008013023,0.009041586798472471,0.009235028383876024,"(False, 1.5645695155509534, 0.11768388140497699)","(False, 1.0492692177244862, 0.2940542292478161)"
110w,0.012675364125754207,0.01000476747275858,0.008804061595703344,0.010726224497751038,"(False, 1.4397177925175102, 0.1499472574141818)","(False, 0.9327389590676827, 0.3509547644342996)"
120w,0.012675364125754207,0.01000476747275858,0.01021234769118635,0.010659439746586596,"(False, 1.241180236812103, 0.21453917395723576)","(False, 0.9385828627590247, 0.3479449548556093)"
130w,0.01168226596031302,0.01025119351331627,0.008621495307131981,0.010014175573078083,"(False, 1.3550162175056883, 0.17541239011077803)","(False, 1.023668242933086, 0.30599200003229177)"
140w,0.015751441381481546,0.00851549457378642,0.007190032068579074,0.00848016027116225,"(False, 2.1907331193022643, 0.028471110933087296)","(False, 1.004166702219571, 0.3152982688932422)"
150w,0.013960342409918503,0.008986480023806198,0.007238910450438009,0.0075866580302584126,"(False, 1.9285143124092377, 0.05379118575462227)","(False, 1.1845110176265723, 0.23621083756714878)"
160w,0.012489529336105698,0.011342147734179298,0.007049126276939598,0.00893639179616599,"(False, 1.7717840261939624, 0.07643041516748172)","(False, 1.269208870077234, 0.2043665782909987)"
170w,0.014212320835754522,0.00735818375496633,0.008507882201325883,0.008477636104824387,"(False, 1.6704886714980198, 0.0948227189341111)","(False, 0.8679522999081066, 0.3854204460979891)"
180w,0.012198258864807632,0.01040858900638053,0.00742177517681699,0.007508291794576827,"(False, 1.643576984507789, 0.10026361128082395)","(False, 1.3862792351648563, 0.16566165491154372)"
190w,0.012065823407008347,0.010719854737957224,0.007117562349188526,0.007456566025494633,"(False, 1.695218505305257, 0.09003397768809873)","(False, 1.43763961873403, 0.1505363335447183)"
200w,0.012247136427158467,0.009403890586852981,0.007100118878198321,0.0077278967122397305,"(False, 1.724919911519315, 0.08454190667064987)","(False, 1.2168758120121803, 0.22365146980483397)"
210w,0.011182908674954417,0.01145957280980614,0.006997619511429204,0.007528956076700553,"(False, 1.598101848305611, 0.110020312366929)","(False, 1.5220666308931527, 0.1279923861098009)"
220w,0.01181191355612099,0.010875270720586139,0.006796576990629506,0.006381815250207986,"(False, 1.7379209523273507, 0.08222474324154416)","(False, 1.7041030324768034, 0.08836184020386506)"
230w,0.01181191355612099,0.010875270720586139,0.006912414484101317,0.008262580966087054,"(False, 1.7087970611844259, 0.08748854729999711)","(False, 1.316207461714761, 0.18810441994933358)"
240w,0.010576195035513547,0.012554308256192859,0.0067909357219403535,0.007174023888602607,"(False, 1.5573987839913823, 0.11937583468324653)","(False, 1.7499674452071348, 0.08012393136813944)"
250w,0.009182050250661544,0.014066803122902094,0.0060147075661693555,0.006749476745258571,"(False, 1.5265996143033442, 0.1268606030044157)","(False, 2.084132393342026, 0.03714812623379915)"
260w,0.00995366528812236,0.014425503256949357,0.006526728993652324,0.006652165679377693,"(False, 1.5250618338532147, 0.12724367558190375)","(False, 2.1685423893860167, 0.03011744306488562)"
270w,0.008863095962817036,0.014469259626686881,0.006777415258554196,0.007290676998041734,"(False, 1.3077398425056475, 0.19096156460588953)","(False, 1.9846249711204194, 0.04718621197817474)"
280w,0.010699541483442654,0.013465692707141375,0.006127150227724642,0.006582647063549544,"(False, 1.746250881042295, 0.08076736695014475)","(False, 2.0456349212014877, 0.04079230300044956)"
290w,0.010576938015147697,0.014427129932916394,0.005983126872392388,0.0062262784338908556,"(False, 1.767794372529902, 0.0770952860508698)","(False, 2.317135362014441, 0.020496359242925255)"
300w,0.009864064802003525,0.014587968838514875,0.00616149120736163,0.006375682651736338,"(False, 1.6009216713996333, 0.10939426899178128)","(False, 2.288063825532788, 0.022133804490507725)"
310w,0.011490827005055937,0.0136629622105926,0.005757995885581259,0.005594546283917214,"(False, 1.9956295963723079, 0.045974255539561915)","(False, 2.4421930782608534, 0.014598336768322229)"
320w,0.010925962939814848,0.015846515371361947,0.005903500450781064,0.006236845812588057,"(False, 1.8507600754683242, 0.06420407710039089)","(False, 2.540789983837397, 0.01106023333016437)"
