File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
20w,0.010016139306433747,0.20038264516896476,0.02526569965768424,0.052349588134394894,"(False, 0.3964322952516166, 0.6917861453606833)","(True, 3.8277788290240378, 0.0001293048657367013)"
21w,0.011225978466594233,0.18936315040014406,0.024886092731233194,0.05187361419283036,"(False, 0.45109445616206006, 0.6519214731233212)","(True, 3.6504715036091824, 0.00026175935068373235)"
22w,0.011225978466594233,0.18936315040014406,0.020574000142975207,0.04664595397150506,"(False, 0.5456390778935245, 0.5853140569167361)","(True, 4.059583613957636, 4.9160302014072954e-05)"
23w,0.011225978466594233,0.18936315040014406,0.025040878161650196,0.056905422682656935,"(False, 0.4483061014923464, 0.6539322977828168)","(True, 3.327681993615281, 0.0008757176824161217)"
24w,0.012389955496035832,0.17521539941764885,0.0260688868510035,0.0625012191948384,"(False, 0.4752775048221474, 0.6345891906646548)","(True, 2.8033917045912413, 0.005056821169596493)"
25w,0.012389955496035832,0.17521539941764885,0.0219771599475045,0.0483690347655803,"(False, 0.563765087282932, 0.5729140149208818)","(True, 3.622470455877966, 0.0002918027974032622)"
26w,0.012923226111244412,0.1633597994367868,0.030541459124422164,0.0566486429021202,"(False, 0.4231371546001379, 0.6721951956660512)","(True, 2.8837372100695586, 0.0039298654712260905)"
27w,0.012923226111244412,0.1633597994367868,0.02235186723993156,0.058993061482944496,"(False, 0.578172104035993, 0.5631479304784239)","(True, 2.7691358158114205, 0.005620520035918286)"
28w,0.012182857472280872,0.15394381695842085,0.025172498341782434,0.05831670997138339,"(False, 0.4839749041539998, 0.6284036796370456)","(True, 2.63978912791827, 0.008295762733044443)"
29w,0.012182857472280872,0.15394381695842085,0.023231099490415342,0.060043219178392115,"(False, 0.52442018412892, 0.5999863208550549)","(True, 2.5638834670247155, 0.01035082907432483)"
30w,0.013865657597796455,0.14412104669470693,0.022799780837748196,0.05919974510788778,"(False, 0.608148722852631, 0.5430888399025067)","(True, 2.4344876220675524, 0.014912889900583925)"
31w,0.013865657597796455,0.14412104669470693,0.02213157189069258,0.07371800412841782,"(False, 0.6265102933618397, 0.5309802874935863)","(False, 1.9550318595664364, 0.05057930995557247)"
32w,0.013531984285636733,0.13666071558107973,0.02263173463991082,0.06736830889876678,"(False, 0.5979207736809191, 0.5498927979437012)","(True, 2.0285608740221974, 0.04250303711575154)"
33w,0.012595347712801352,0.13053732282038055,0.021226820742889663,0.05121662019870698,"(False, 0.5933694859613119, 0.5529339053831162)","(True, 2.548729734877666, 0.010811605067974295)"
34w,0.013175628100090764,0.12299648499895355,0.02179993984276086,0.05881809050872674,"(False, 0.6043882779092171, 0.5455855273040651)","(True, 2.0911335940207847, 0.036516090023843484)"
35w,0.013175628100090764,0.12299648499895355,0.02672707084491826,0.046465563859289474,"(False, 0.49296940081991464, 0.6220342083374)","(True, 2.6470460010217627, 0.008119830674639728)"
36w,0.013559560769738521,0.11598771018527643,0.02637399362424042,0.05643285110877872,"(False, 0.5141261866870206, 0.607163770051576)","(True, 2.0553225276834066, 0.039847862826349)"
37w,0.013023660222692968,0.11085646904026802,0.023318981736196107,0.05539565741270853,"(False, 0.5585003826508183, 0.576502743296154)","(True, 2.0011761610547474, 0.04537340904161602)"
38w,0.013726428661457346,0.10567105201540983,0.02693644530145039,0.06198401622841235,"(False, 0.509585749264334, 0.6103417097825035)","(False, 1.7048113117744723, 0.08822962114743604)"
39w,0.013485661117361492,0.0981012184594654,0.023103318431317955,0.05363209689941696,"(False, 0.583711000540981, 0.5594147649123147)","(False, 1.8291512756520967, 0.06737694932723781)"
40w,0.01402899685104586,0.09437467320088899,0.026220942073341084,0.04554581030102387,"(False, 0.5350302369688382, 0.5926289488350067)","(True, 2.0720824281562393, 0.038257754750783635)"
41w,0.013376544319291694,0.09222287846110078,0.02406849453571365,0.058335279494378015,"(False, 0.5557698799749657, 0.5783681784987169)","(False, 1.5809108872100053, 0.11389841462638195)"
42w,0.011626985747032803,0.08701291788421273,0.022486360699496385,0.060948047150855306,"(False, 0.5170683643482249, 0.6051084365645936)","(False, 1.4276571925076298, 0.15339055314213867)"
43w,0.01248733130885582,0.08298936324941764,0.028184134535031984,0.05735965224146261,"(False, 0.4430624361849559, 0.6577205745447285)","(False, 1.446824727947505, 0.1479460192127784)"
44w,0.014095546237772982,0.07465643821380397,0.02763747193055036,0.059508543922558596,"(False, 0.5100157595164057, 0.610040420978194)","(False, 1.2545499064967558, 0.2096421979974199)"
45w,0.013395731118038157,0.06920030776074881,0.026939013902523574,0.06909645848175361,"(False, 0.4972613758806992, 0.6190047450886573)","(False, 1.0015029609516475, 0.3165837093475625)"
46w,0.013683368123635686,0.06652206316655906,0.023209343773334785,0.05717750021459729,"(False, 0.5895629043745954, 0.5554837277325684)","(False, 1.1634307711405705, 0.24465477090909826)"
47w,0.014712015589058991,0.060269480131374564,0.0238768741598885,0.06201915387417313,"(False, 0.6161617090470812, 0.5377877975566261)","(False, 0.9717881713389968, 0.3311559416765695)"
48w,0.014136669934321944,0.058299291347474025,0.02464430756675666,0.05865185238857768,"(False, 0.5736282058657335, 0.5662194206741633)","(False, 0.9939889189045917, 0.32022826225719925)"
49w,0.014399741828895474,0.05457430603270552,0.024180868659165577,0.06107349105640837,"(False, 0.5955014284996482, 0.5515083445228668)","(False, 0.8935841899442083, 0.37154440850202675)"
