File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
22s,0.02302838687757136,1.783432075663196,0.03141704630876202,0.14241004123813222,"(False, 0.7329901942802588, 0.4635644100708005)","(True, 12.523218588786266, 0.0)"
23s,0.02264779117452853,1.782011245588997,0.03420745182708047,0.14888421015444367,"(False, 0.6620718575886237, 0.5079251707082664)","(True, 11.969108367774151, 0.0)"
24s,0.02264779117452853,1.782011245588997,0.03394758090215389,0.14901556011379122,"(False, 0.6671400604303909, 0.5046826734387073)","(True, 11.95855818163028, 0.0)"
25s,0.02264779117452853,1.782011245588997,0.03194286873594348,0.15159408130735286,"(False, 0.7090093053866596, 0.47831870230292095)","(True, 11.755150532401181, 0.0)"
26s,0.022169788489510456,1.780621799337311,0.028554178938507358,0.1411494999689022,"(False, 0.7764113455075714, 0.4375061478711786)","(True, 12.615147766939412, 0.0)"
27s,0.022169788489510456,1.780621799337311,0.03487849514638362,0.16974435064474686,"(False, 0.6356291576360952, 0.5250181603050605)","(True, 10.490020979042324, 0.0)"
28s,0.02224728377027374,1.778686194421617,0.032572127441509,0.16460643726714258,"(False, 0.6830159869116326, 0.4945967405817493)","(True, 10.805690372454615, 0.0)"
29s,0.02224728377027374,1.778686194421617,0.03241093079055555,0.13815072995455444,"(False, 0.6864129856078226, 0.4924527180904872)","(True, 12.87496776171018, 0.0)"
30s,0.02280106135839155,1.7759043734276077,0.02973500418206789,0.16107488581540894,"(False, 0.766808749001019, 0.44319523380892467)","(True, 11.025333741119555, 0.0)"
31s,0.02298021523822047,1.773734007247345,0.03413664902182814,0.16144928691223895,"(False, 0.6731831007644052, 0.5008308109719075)","(True, 10.986322957322917, 0.0)"
32s,0.02298021523822047,1.773734007247345,0.03127984692731259,0.15810603839179926,"(False, 0.7346652076533936, 0.4625434145059377)","(True, 11.218635450544223, 0.0)"
33s,0.023669309483727474,1.7719696459520975,0.030086968351378588,0.15926004866521642,"(False, 0.7866963931792398, 0.4314596159902613)","(True, 11.126265882770063, 0.0)"
34s,0.0236554918839611,1.7705854642815861,0.030645320692696612,0.14089078213313105,"(False, 0.7719120358103699, 0.44016652830323055)","(True, 12.567078111671762, 0.0)"
35s,0.023020557993769897,1.7691817655179705,0.03297982139632977,0.16181754264221715,"(False, 0.6980194864345685, 0.4851650076916618)","(True, 10.93318892766576, 0.0)"
36s,0.02364356153908631,1.768046018293468,0.03305495934236071,0.17856491333832705,"(False, 0.7152803092026959, 0.47443585328716265)","(True, 9.901418958737713, 0.0)"
37s,0.02357443759061728,1.7668687142136648,0.0325488720994193,0.16611957835319835,"(False, 0.724278172177827, 0.4688949748773217)","(True, 10.636125685661222, 0.0)"
38s,0.02357473459138637,1.7662375496416072,0.031497633290565145,0.15880401818551643,"(False, 0.7484605072993845, 0.4541824376309309)","(True, 11.122121277676179, 0.0)"
