File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
neg24w,0.014346040952200712,0.03977074411632131,0.02285731709968666,0.060324780004744734,"(False, 0.6276345071310829, 0.530243398017487)","(False, 0.6592770684483759, 0.5097178651323118)"
neg25w,0.014346040952200712,0.03977074411632131,0.025001034738547593,0.06178458111135417,"(False, 0.5738178880285068, 0.5660910426246155)","(False, 0.6437001497937264, 0.5197698927754291)"
neg26w,0.013435471089397799,0.04029258171173211,0.024619251595227154,0.05471065731476644,"(False, 0.5457302809319551, 0.5852513538112882)","(False, 0.7364667815982741, 0.4614466761811653)"
neg27w,0.013435471089397799,0.04029258171173211,0.023706781362270876,0.0542398799068123,"(False, 0.5667353523907817, 0.5708939983749706)","(False, 0.7428589772130291, 0.4575670643707759)"
neg28w,0.013427659200693887,0.040693060014358906,0.02607635552306812,0.05348689737559125,"(False, 0.5149361914787239, 0.6065976095451173)","(False, 0.7608042719062106, 0.4467739824662753)"
neg29w,0.013427659200693887,0.040693060014358906,0.026988990952164085,0.06264272626869861,"(False, 0.49752357264832103, 0.6188198840774743)","(False, 0.6496055079054319, 0.5159470743636829)"
neg30w,0.014008347717041403,0.0405207984359528,0.02371813696749332,0.06067388586893105,"(False, 0.5906175403338136, 0.5547767096048539)","(False, 0.6678457767397105, 0.5042320425543132)"
neg31w,0.014008347717041403,0.0405207984359528,0.026457176843896844,0.04892707066933851,"(False, 0.529472505690752, 0.5964777124019631)","(False, 0.8281877063477309, 0.4075642049536743)"
neg32w,0.014279962547452119,0.04008611201708945,0.021081373703692605,0.05798410609820418,"(False, 0.6773734362932358, 0.4981690479629042)","(False, 0.6913293092627489, 0.4893586170272852)"
neg33w,0.014902021530444065,0.03958336991491507,0.024078856864324292,0.054776661007693496,"(False, 0.6188840946400239, 0.5359927172835737)","(False, 0.7226320331820791, 0.4699059825144021)"
neg34w,0.014817065552035436,0.0389340732275798,0.023700413207727665,0.05506410904280774,"(False, 0.6251817393295168, 0.5318517853633109)","(False, 0.7070680685546336, 0.4795241782793589)"
neg35w,0.014817065552035436,0.0389340732275798,0.024309073652884254,0.05647185633911496,"(False, 0.6095281853851062, 0.5421743963884325)","(False, 0.6894420646238311, 0.4905451199659796)"
neg36w,0.013919852773382146,0.03963101485436127,0.02529377116173357,0.05639994194460673,"(False, 0.5503272993329364, 0.5820949031953184)","(False, 0.702678291642302, 0.48225625917562676)"
neg37w,0.013766017707357081,0.040456763167593834,0.024505273911715253,0.05451998630731847,"(False, 0.5617573489262633, 0.5742813550364534)","(False, 0.7420538027934745, 0.45805473820695397)"
neg38w,0.013514460705135845,0.04009766319570929,0.02717506396993871,0.05616541106491572,"(False, 0.49731109078843966, 0.6189696918962446)","(False, 0.7139209423637014, 0.4752760666754521)"
neg39w,0.013809919116681169,0.03935608181813066,0.02668078908329784,0.06117691584845953,"(False, 0.517597851906343, 0.6047388808422389)","(False, 0.6433158859400342, 0.5200191503492544)"
neg40w,0.01360597562761967,0.0393211664206774,0.028159749500061018,0.05383142584371143,"(False, 0.4831710462335678, 0.6289742917992065)","(False, 0.7304500262511788, 0.4651151490755865)"
neg41w,0.01385386123336585,0.039307842656441494,0.027152437239607873,0.05597450079734307,"(False, 0.510225329354851, 0.609893608780598)","(False, 0.7022455242389104, 0.4825260596457892)"
neg42w,0.014201917649818485,0.03960833728299562,0.025132199256337855,0.05838900610774767,"(False, 0.5650885346310087, 0.5720135465647203)","(False, 0.6783526544347185, 0.4975481207223793)"
neg43w,0.014117743395600346,0.039612876532974184,0.026698345340541538,0.05690695377688889,"(False, 0.5287872044325721, 0.5969530750422805)","(False, 0.696099051238652, 0.4863668006589821)"
neg44w,0.014563696694398276,0.03932233838112609,0.02388788116374284,0.05882044137186218,"(False, 0.6096688356145683, 0.5420812027333173)","(False, 0.668514847288049, 0.5038050076810334)"
neg45w,0.014308031690889012,0.039066356138672376,0.02446718722395941,0.05394630795757299,"(False, 0.5847844936126503, 0.5586926321061161)","(False, 0.7241710807975364, 0.4689607104673339)"
neg46w,0.013764605784396755,0.03941575704735456,0.025182308488402694,0.05816496177175815,"(False, 0.546598251337276, 0.5846547707131604)","(False, 0.6776546540514152, 0.49799068415764713)"
