time ocean atmosphere
0.0 0.0 0.0
0.01000016666944449 0.019999998303998845 0.009983923537932142
0.02000033333888898 0.03999798655295583 0.01987059295525628
0.030000500008333472 0.059991954759579705 0.02956374724174415
0.04000066667777796 0.0799798931688966 0.038969112517579355
0.050000833347222454 0.09995979234646066 0.04799535213305748
0.060001000016666944 0.11992964329093903 0.05655501010449721
0.07000116668611144 0.13988743755024402 0.06456541123065068
0.08000133335555593 0.15983116734081076 0.07194949989787275
0.09000150002500042 0.17975882567447557 0.07863663567937666
0.10000166669444491 0.1996684064895297 0.08456330898778373
0.1100018333638894 0.2195579047898595 0.08967379270635727
0.12000200003333389 0.23942531679349105 0.09392071919863333
0.13000216670277837 0.25926864008543915 0.09726555513074903
0.14000233337222287 0.2790858737825871 0.09967900059292557
0.15000250004166737 0.2988750187063051 0.101141288389228
0.16000266671111185 0.31863407756465845 0.1016423853816782
0.17000283338055633 0.3383610551440523 0.10118209539053535
0.18000300005000083 0.35805395851062116 0.09977006004052996
0.19000316671944534 0.3777107972212081 0.09742565997800663
0.20000333338888981 0.3973295835432711 0.09417781609965803
0.2100035000583343 0.41690833268573163 0.09006469153275948
0.2200036667277788 0.43644506303628916 0.08513330160295736
0.2300038333972233 0.45593779640909804 0.07943903161232353
0.24000400006666778 0.4753845582997458 0.07304506939069365
0.25000416673611225 0.4947833781484046 0.06602175593572343
0.26000433340555673 0.5141322896062044 0.058445872835833176
0.27000450007500126 0.5334293308179143 0.05039983558611869
0.28000466674444574 0.5526725446940112 0.04197087051508182
0.2900048334138902 0.5718599791998008 0.03325011081168891
0.30000500008333475 0.5909896876429866 0.0243316637228479
0.3100051667527792 0.6100597289642182 0.01531164677804061
0.3200053334222237 0.6290681680291794 0.00628720281817709
0.3300055000916682 0.6480130759210857 -0.0026444948694463524
0.34000566676111266 0.6668925302327045 -0.01138723927586725
0.3500058334305572 0.6857046153565921 -0.019846775995736234
0.36000600010000167 0.7044474227726026 -0.02793176578494499
0.37000616676944614 0.7231190513321853 -0.03555472440407549
0.3800063334388907 0.7417176075375667 -0.04263291608371733
0.39000650010833515 0.7602412058158595 -0.04908920343196575
0.40000666677777963 0.7786879687864551 -0.054852836576734815
0.4100068334472241 0.7970560275214226 -0.05986017912651754
0.4200070001166686 0.8153435217977547 -0.06405535933294287
0.4300071667861131 0.8335486003412076 -0.06739084400435003
0.4400073334555576 0.8516694210606837 -0.06982792489923392
0.45000750012500207 0.869704151272898 -0.07133711499993113
0.4600076667944466 0.887650967917474 -0.07189845586932159
0.4700078334638911 0.9055080577600254 -0.07150171330211041
0.48000800013333556 0.9232736175863211 -0.07014648997526321
