time ocean atmosphere
0.0 0.0 0.0
0.01000016666944449 0.019985295494876675 0.013657687513603694
0.02000033333888898 0.03991738453456953 0.03996886457833886
0.030000500008333472 0.05984559427475604 0.06585260957817278
0.04000066667777796 0.0798158346870326 0.07908586196006197
0.050000833347222454 0.09977159765001016 0.09315136865344255
0.060001000016666944 0.11966320878091938 0.11981709358713143
0.07000116668611144 0.13954318702329466 0.14520238687419126
0.08000133335555593 0.1594538147932513 0.1579964094666975
0.09000150002500042 0.17933552732086663 0.17245122974389998
0.10000166669444491 0.1991423969975273 0.1993969580907849
0.1100018333638894 0.21892989494891588 0.22421491158748982
0.12000200003333389 0.23873648197488379 0.23655673578135075
0.13000216670277837 0.258499795286856 0.25138046302018285
0.14000233337222287 0.2781778519954233 0.27853022197430244
0.15000250004166737 0.2978288227281434 0.30271426724595163
0.16000266671111185 0.31748716970499036 0.3145926935362184
0.17000283338055633 0.3370880031364253 0.3297630222676932
0.18000300005000083 0.35659346530167496 0.35703965427276485
0.19000316671944534 0.37606416175978197 0.38052572651303346
0.20000333338888981 0.3955303968934439 0.3919312925564577
0.2100035000583343 0.41492503628530614 0.4074240262528517
0.2200036667277788 0.43421450956041974 0.4347494280020912
0.2300038333972233 0.4534615817797906 0.4574761740475632
0.24000400006666778 0.4726922589275134 0.4684010798232659
0.25000416673611225 0.4918374542483381 0.484190130874428
0.26000433340555673 0.5108680278425636 0.511485519334876
0.27000450007500126 0.5298486194732254 0.5333944526848792
0.28000466674444574 0.5488008152270645 0.5438325091265851
0.2900048334138902 0.5676538769943689 0.5598899447190457
0.30000500008333475 0.5863832190433128 0.5870760945216864
0.3100051667527792 0.605055062696068 0.6081117629953412
0.3200053334222237 0.6236864722408546 0.6180583522796331
0.3300055000916682 0.6422053669224703 0.6343543869179054
0.34000566676111266 0.660591818506243 0.6613518843302002
0.3500058334305572 0.6789133297060362 0.6814620512662477
0.36000600010000167 0.6971823615841316 0.6909140120229975
0.37000616676944614 0.7153258052655523 0.7074170725356348
0.3800063334388907 0.733328472810915 0.7341465990932377
0.39000650010833515 0.7512588427087091 0.7532823470518856
0.40000666677777963 0.7691247117288044 0.7622379231939388
0.4100068334472241 0.7868522622032292 0.7789146943712886
0.4200070001166686 0.8044311083221374 0.8052972747099438
0.4300071667861131 0.8219303944540408 0.8234131581123382
0.4400073334555576 0.8393532130061317 0.8318718936468823
0.45000750012500207 0.8566253599504876 0.8486873774161935
0.4600076667944466 0.8737412922733474 0.8746446508054543
0.4700078334638911 0.8907705076090224 0.8916987856654299
0.48000800013333556 0.9077113747963027 0.8996614625442872
0.49000816680278003 0.9244896278304334 0.9165790510204751
0.5000083334722245 0.9411045858638052 0.9420335088465475
0.510008500141669 0.9576257855456467 0.9579876998115472
0.5200086668111135 0.9740468742178399 0.9654562479015123
0.530008833480558 0.9902938487690528 0.9824377804333595
0.5400090001500025 1.006370888250435 1.0073130528948295
0.550009166819447 1.0223472542097054 1.0221328620715406
0.5600093334888915 1.0382118956485924 1.029110255325049
0.570009500158336 1.053891396162904 1.0461161265047478
0.5800096668277804 1.0693947710763279 1.070337229601259
0.5900098334972249 1.0847906940757013 1.083992052772005
0.6000100001666695 1.1000634600519528 1.0904822149675568
0.610010166836114 1.115140560636449 1.10747146563872
0.6200103335055585 1.1300358024940598 1.1309650611411632
0.6300105001750029 1.1448169615500061 1.1434281770076988
0.6400106668444474 1.1594637436024247 1.1494358887495524
0.6500108335138919 1.1739048657597493 1.166366319790771
0.6600110001833364 1.1881588601149815 1.189060951894782
0.6700111668527808 1.2022922989777687 1.2003095806900292
0.6800113335222253 1.216280384698548 1.2058403978478676
0.6900115001916699 1.2300533722010232 1.2226686510837472
0.7000116668611144 1.2436344320412644 1.2444950048109142
0.7100118335305589 1.257088632756649 1.2545103273386853
0.7200120002000033 1.2703867791010175 1.2595704638387235
0.7300121668694478 1.283460969382343 1.2762521841470813
0.7400123335388923 1.2963389054820322 1.2971433035499282
0.7500125002083368 1.3090838586997628 1.3059104835174575
0.7600126668777814 1.3216623618527683 1.3105067350098811
0.7700128335472258 1.3340086543531218 1.3269966639541222
0.7800130002166703 1.3461548421243448 1.346888206487919
0.7900131668861148 1.3581621141380846 1.3543963806237447
0.8000133335555593 1.369992876127422 1.3585360027194364
0.8100135002250037 1.381583796866331 1.374788147397618
0.8200136668944482 1.3929712398683012 1.393618595994325
0.8300138335638927 1.4042140361407147 1.3998608562863855
0.8400140002333372 1.4152706276510614 1.4035514970476488
0.8500141669027818 1.4260803903692552 1.4195192520278264
0.8600143335722262 1.4366837801774621 1.4372301239851095
0.8700145002416707 1.4471370051579935 1.44220350486366
0.8800146669111152 1.45739472479094 1.4454530953067288
0.8900148335805597 1.4673992881903963 1.461089401344525
0.9000150002500041 1.4771950604691029 1.4776254593117877
0.9100151669194486 1.4868353737618851 1.481330881926602
0.9200153335888932 1.4962713033224022 1.4841475568143114
0.9300155002583377 1.5054484244407944 1.4994050549012228
0.9400156669277822 1.5144148112022584 1.5147144923090177
0.9500158335972266 1.5232206797546106 1.517156717332926
0.9600160002666711 1.5318137356107666 1.5195487237941288
0.9700161669361156 1.5401430191652343 1.53437991577178
0.9800163336055601 1.5482600969741194 1.548414547683105
0.9900165002750045 1.5562118433131047 1.549602100657521
1.000016666944449 1.5639428236325943 1.5515777154135968
1.0100168336138935 1.57140576720803 1.5659351345257984
1.020017000283338 1.5786555013567096 1.5786505600775078
1.0300171669527824 1.585735347680223 1.5785956510664554
1.040017333622227 1.5925869754470057 1.580163104302419
1.0500175002916716 1.5991670104944051 1.593999478682813
1.060017666961116 1.6055332949403607 1.605355242451136
1.0700178336305606 1.6117254029834942 1.6040736754133933
1.080018000300005 1.6176823647068992 1.6052410794019174
1.0900181669694495 1.6233648931893798 1.6185095059574548
1.100018333638894 1.6288335862508274 1.6284692365272648
1.1100185003083385 1.63412409281364 1.6259803148955987
1.120018666977783 1.639173072915378 1.6267555795438104
1.1300188336472274 1.6439454995468308 1.6394097011703996
1.140019000316672 1.6485044551793562 1.6479412511124896
1.1500191669861164 1.6528815034085724 1.644267636696869
1.1600193336555609 1.6570112139993882 1.6446584253177305
1.1700195003250053 1.6608629740137995 1.6566526085715512
1.1800196669944498 1.6645020687356316 1.6637281610495334
1.1900198336638943 1.6679558347251406 1.6588957782941158
1.200020000333339 1.671157041004348 1.6589094285083401
1.2100201670027835 1.6740796234011535 1.6701989395212666
1.220020333672228 1.6767907786551484 1.6757951194276977
1.2300205003416724 1.6793134937610843 1.6698329910279723
1.240020667011117 1.6815790346892108 1.669476474559181
1.2500208336805614 1.6835660008305 1.6800176709731094
1.2600210003500059 1.6853432008872178 1.684115621636876
1.2700211670194503 1.6869291693183124 1.6770557336561018
1.2800213336888948 1.6882539736977493 1.6763356096883488
1.2900215003583393 1.6893009713765517 1.6860861078557072
1.3000216670277838 1.6901402766206606 1.68867156273717
1.3100218336972282 1.6907858884571927 1.6805487112077937
1.3200220003666727 1.6911669863267431 1.6794710880325734
1.3300221670361172 1.6912717591071267 1.6883899472566168
1.3400223337055617 1.6911713147458696 1.68945327931828
1.3500225003750062 1.6908750543099484 1.6803049107818737
1.3600226670444506 1.6903115836716105 1.6788754048524124
1.3700228337138953 1.6894739756203798 1.6869232929667604
1.3800230003833398 1.6884340156674942 1.68645957353512
1.3900231670527843 1.6871964652473805 1.6763256145113459
1.4000233337222288 1.6856896740625102 1.674549319001787
1.4100235003916732 1.6839116296815677 1.6816887041962458
1.4200236670611177 1.6819344764663573 1.6796977062855343
1.4300238337305622 1.6797583153904032 1.6686203810813258
1.4400240004000067 1.6773115587778062 1.6665018598380625
1.4500241670694511 1.6745971183767736 1.6726971682078102
1.4600243337388956 1.6716871773231958 1.6691833786056791
1.47002450040834 1.6685771763122315 1.6572070342486172
1.4800246670777846 1.6651959091021185 1.6547503040783842
1.490024833747229 1.6615511994361882 1.6599680890626956
1.5000250004166735 1.6577149492441932 1.654940698887016
1.510025167086118 1.6536779601513478 1.6421116133786
1.5200253337555627 1.6493697247361954 1.6393201336723335
1.5300255004250072 1.6448029449704629 1.6435292468646419
1.5400256670944517 1.640048923216013 1.637002121972994
1.5500258337638961 1.635093864084658 1.623368319423338
1.5600260004333406 1.629868273554831 1.6202449989840917
1.570026167102785 1.62438967670844 1.6234167313061414
1.5800263337722296 1.6187284608565733 1.6154083721003476
1.590026500441674 1.6128662963999323 1.6010194275245682
1.6000266671111185 1.6067350130807962 1.5975666287181438
1.610026833780563 1.6003568827790988 1.5996748751299261
1.6200270004500075 1.5938010666898914 1.5902083564108347
1.630027167119452 1.5870447842021451 1.575115199070249
1.6400273337888964 1.5800214935744394 1.5713347558666315
1.650027500458341 1.5727581163972295 1.5723561439556204
1.6600276671277854 1.5653222823396613 1.5614590443489287
1.6700278337972299 1.5576868630898768 1.5457137606701967
1.6800280004666743 1.5497872431955328 1.5416069994750299
1.690028167136119 1.5416548764685116 1.5415210354632711
1.7000283338055635 1.5333555627668738 1.529225340929079
1.710028500475008 1.5248579489271135 1.512880980539823
1.7200286671444525 1.5160996353141953 1.5084487474088275
1.730028833813897 1.5071164706062326 1.5072379313613022
1.7400290004833414 1.4979721349002242 1.4935799358391064
1.750029167152786 1.4886311921434707 1.4766903056197107
1.7600293338222304 1.479033738389337 1.4719330095852063
1.7700295004916748 1.4692198605893734 1.4695829716461788
1.7800296671611193 1.4592508389271055 1.4546031405770377
1.7900298338305638 1.4490873146532548 1.4372226185638872
1.8000300005000083 1.4386721487019047 1.4321402538307668
1.8100301671694528 1.4280494910358053 1.4286398436323353
1.8200303338388972 1.417277952608238 1.412382711599214
1.8300305005083417 1.40631443005462 1.3945660401660864
1.8400306671777864 1.3951048062203977 1.3891582486526415
1.8500308338472309 1.3836971010713617 1.384499637093059
1.8600310005166754 1.3721469991104696 1.3670136340359762
1.8700311671861198 1.3604078472996222 1.3488157303394206
1.8800313338555643 1.348428794247851 1.3430818533122841
1.8900315005250088 1.3362615199632302 1.3372606280840509
1.9000316671944533 1.3239585385729191 1.3185979199060753
1.9100318338638977 1.3114698582871618 1.300073684426458
1.9200320005333422 1.2987481230428783 1.294012819369434
1.9300321672027867 1.285848446907572 1.2870280585537655
1.9400323338722312 1.2728199440710357 1.2672443710499086
1.9500325005416757 1.2596095099277747 1.2484485063277473
1.9600326672111201 1.2461734980413512 1.2420595679030344
1.9700328338805646 1.2325702155236402 1.233913896796491
1.980033000550009 1.218845162365461 1.2130683355189367
1.9900331672194536 1.2049423611650656 1.194055164748222
2.000033333888898 1.190822073174895 1.1873369479966376
2.0100335005583427 1.1765455435405818 1.1780365889462083
2.020033667227787 1.162154460025245 1.1561914437722098
2.0300338338972317 1.1475902255186072 1.1370147272089288
2.040034000566676 1.132817189787813 1.129965989068714
2.0500341672361206 1.1178992681858997 1.1195208143188675
2.060034333905565 1.1028741554564183 1.0967413340031325
2.0700345005750096 1.0876808995825091 1.0774541074641093
2.080034667244454 1.0722881017921742 1.0700736330830811
2.0900348339138985 1.056762068148781 1.0584971739751705
2.1000350005833432 1.0411363374318443 1.034851367490989
2.1100351672527875 1.025347878300118 1.0155057727561463
2.120035333922232 1.0093696876435623 1.0077924547097694
2.1300355005916765 0.9932701722736627 0.9951019296928815
2.140035667261121 0.9770785708018442 0.970660321498388
2.1500358339305654 0.9607300575085569 0.9513074469439874
2.16003600060001 0.9442021497663612 0.9432603733524204
2.1700361672694544 0.9275650560863212 0.9294766802079046
2.180036333938899 0.9108435899613064 0.9043120804703424
2.1900365006083433 0.8939714243802824 0.8850018190277704
2.200036667277788 0.8769307021437581 0.8766203462047293
2.2100368339472323 0.8597931265294496 0.8617680504886005
2.220037000616677 0.8425789808222952 0.8359553096656828
2.2300371672861212 0.8252207366317007 0.8167362125557243
2.240037333955566 0.8077052467217319 0.808020054882027
2.2500375006250106 0.7901053957469533 0.7921273605322612
2.260037667294455 0.7724368519631704 0.7657431214236398
2.2700378339638996 0.7546311910127315 0.7466622670253288
2.280038000633344 0.7366800393717982 0.7376115802856452
2.2900381673027885 0.7186571445964853 0.7207102861893644
2.300038333972233 0.7005734957168829 0.6938327272653644
2.3100385006416775 0.6823600819203728 0.6749356058324175
2.3200386673111217 0.6640133461425758 0.6655510700820222
2.3300388339805664 0.645607576637022 0.6476765136320859
2.3400390006500107 0.6271490398812413 0.6203850948240587
2.3500391673194554 0.6085684509713111 0.6017154728299287
2.3600393339888996 0.5898670906583643 0.591998376316469
2.3700395006583443 0.5711194633598613 0.5731893887900994
2.3800396673277886 0.5523270909842158 0.5455645708828618
2.3900398339972333 0.5334207280670902 0.5271644003456408
2.400040000666678 0.5144064931716572 0.5171167339601054
2.4100401673361223 0.49535878159485014 0.4974155271295635
2.420040334005567 0.47627436972401227 0.46953851542649394
2.430040500675011 0.4570843649981437 0.45144784762749646
2.440040667344456 0.4377997024608115 0.44107238404980587
2.4500408340139 0.4184943436256801 0.4205244534905746
2.460041000683345 0.39916033941604384 0.39247694248607157
2.470041167352789 0.3797294623504128 0.37473382363851165
2.480041334022234 0.36021742125440753 0.36403417696942014
2.490041500691678 0.3406974209745514 0.34268823851019453
2.5000416673611228 0.3211568284665033 0.3145521204710142
2.510041834030567 0.30152839043623736 0.29719252265634943
2.5200420007000117 0.28183252562415523 0.2861732554071887
2.530042167369456 0.2621413629287839 0.2640810737322137
2.5400423340389007 0.2424376474972166 0.23593818720921098
2.550042500708345 0.2226554051869161 0.2189959501662005
2.5600426673777896 0.20281967989386107 0.20766264219223965
2.5700428340472343 0.18300121015901258 0.1848789119535025
2.5800430007166786 0.16317820205773217 0.1568107598014807
2.5900431673861233 0.1432862598641957 0.14031753952622333
2.6000433340555675 0.12335494743959184 0.12867685498112136
2.6100435007250122 0.10345330471832939 0.10525906596416953
2.6200436673944565 0.08355510174407277 0.07734655104608484
2.630043834063901 0.06359781341447508 0.06133177072225484
2.6400440007333454 0.043615398341365005 0.049391525511450325
2.65004416740279 0.023674897171929034 0.025399796734829432
2.6600443340722344 0.003745766659854516 -0.0022770228907092764
2.670044500741679 -0.016232363633999485 -0.017786214925196504
2.6800446674111233 -0.0362212851757365 -0.030016991880263726
2.690044834080568 -0.05615624837375443 -0.05452008145939497
2.7000450007500123 -0.07607196782143986 -0.08188226330846057
2.710045167419457 -0.09602638485418695 -0.09686100287617347
2.7200453340889013 -0.11597720473016827 -0.10937199685227322
2.730045500758346 -0.13586225040330793 -0.13432159284934375
2.7400456674277907 -0.15572024739186166 -0.16129156716846912
2.750045834097235 -0.17560644433707212 -0.17571728659418775
2.7600460007666796 -0.19547464207100065 -0.18849686639704807
2.770046167436124 -0.21526550627141677 -0.21382602116725993
2.7800463341055686 -0.23502159512567716 -0.2403278203688936
2.790046500775013 -0.25479521288601686 -0.2541802593416237
2.8000466674444575 -0.2745364551877632 -0.26721542175731755
2.8100468341139018 -0.29418908799982474 -0.29285529508580077
2.8200470007833465 -0.3137993068480024 -0.31881481680330787
2.8300471674527907 -0.3334162331734086 -0.3320759986730027
2.8400473341222354 -0.35298647302434183 -0.3453523224068868
2.8500475007916797 -0.37245713644614303 -0.3712324035330572
2.8600476674611244 -0.3918778450206162 -0.3965776154012446
2.8700478341305686 -0.4112943129201327 -0.4092318576291408
2.8800480008000133 -0.43064988795679837 -0.4227334764148163
2.890048167469458 -0.4498952532288106 -0.44878177410551046
2.9000483341389023 -0.4690832297529118 -0.4734429634540917
2.910048500808347 -0.4882559153592958 -0.4854768272049909
2.9200486674777912 -0.5073536454145108 -0.4991864024902514
2.930048834147236 -0.5263308892199899 -0.5253296926956826
2.94004900081668 -0.5452434265322528 -0.5492396684190035
2.950049167486125 -0.5641295458816075 -0.5606419276321893
2.960049334155569 -0.5829268294140004 -0.5745406338429709
2.970049500825014 -0.6015937290742105 -0.6007046797209448
2.980049667494458 -0.6201887295875612 -0.6237989731365675
2.990049834163903 -0.6387461342027132 -0.6345605769709877
3.000050000833347 -0.657201043454081 -0.6486280857942117
3.0100501675027918 -0.6755160707046765 -0.6747378801825702
3.020050334172236 -0.6937521399718068 -0.6969549487376998
3.0300505008416807 -0.7119394111190186 -0.7070689567462403
3.0400506675111254 -0.7300107857169564 -0.7212834381547207
3.0500508341805697 -0.747933198953423 -0.747263443646116
3.0600510008500144 -0.7657697377867061 -0.7685448376567792
3.0700511675194586 -0.7835462790058841 -0.7780063754531732
3.0800513341889033 -0.8011938178075801 -0.7923445143399879
3.0900515008583476 -0.8186837525971505 -0.8181188996697648
3.1000516675277923 -0.8360810473380428 -0.8384094418526089
3.1100518341972365 -0.853407175283623 -0.8472156163052967
3.120052000866681 -0.8705915263712938 -0.8616526158100183
3.1300521675361255 -0.88761008392599 -0.8871455140760726
3.14005233420557 -0.9045293947892628 -0.9063934597477747
3.1500525008750144 -0.9213664278845889 -0.9145433078847843
3.160052667544459 -0.9380492764252577 -0.929052901175912
3.1700528342139034 -0.9545586099640485 -0.9541886578691792
3.180053000883348 -0.9709622572601225 -0.9723458354035107
3.1900531675527923 -0.9872726022912368 -0.9798402259239428
3.200053334222237 -1.0034167559378995 -0.9943947283190463
3.2100535008916817 -1.019380154701141 -1.01909814978277
3.220053667561126 -1.0352316026879338 -1.0361200951854688
3.2300538342305707 -1.0509788388979682 -1.0429616445289172
3.240054000900015 -1.0665483107690434 -1.057531988840648
3.2500541675694596 -1.0819302814536895 -1.0817286017354355
3.260054334238904 -1.0971942196976778 -1.0975746703633413
3.2700545009083486 -1.1123431802962875 -1.1037676479626997
3.280054667577793 -1.1273032692265958 -1.1183234335523187
3.2900548342472375 -1.1420696147106093 -1.1419397421760535
3.300055000916682 -1.1567120367462382 -1.1565732047251582
3.3100551675861265 -1.171228887613397 -1.1621234374555884
3.3200553342555708 -1.1855462554785154 -1.176632997744525
3.3300555009250155 -1.1996641507471784 -1.199596716577816
3.3400556675944597 -1.2136524297499045 -1.2129848666389307
3.3500558342639044 -1.2275047451154837 -1.217899653509565
3.3600560009333487 -1.2411474912370848 -1.2323300966441342
3.3700561676027934 -1.2545855561178783 -1.2545704138216807
3.380056334272238 -1.267888517666794 -1.2666846253578663
3.3900565009416823 -1.2810453527593542 -1.2709726219749407
3.400056667611127 -1.2939830848708684 -1.2852899336248989
3.4100568342805713 -1.3067114536219848 -1.3067377527813633
3.420057000950016 -1.3192994451827316 -1.3175535393998792
3.4300571676194602 -1.3317314055731206 -1.3212246406990313
3.440057334288905 -1.343935307517073 -1.3353937660571968
3.450057500958349 -1.3559256950595522 -1.355981939764729
3.460057667627794 -1.3677706520566744 -1.3654790096251457
3.470057834297238 -1.3794499594024654 -1.368544266125544
3.480058000966683 -1.390892855374569 -1.3825291794838603
3.490058167636127 -1.4021186199281608 -1.4021927569830905
3.500058334305572 -1.4131941283888283 -1.4103550308209851
3.510058500975016 -1.4240946827639662 -1.4128265155489441
3.5200586676444607 -1.4347510976963431 -1.4265903436708536
3.5300588343139054 -1.445187299835076 -1.4452667932453849
3.5400590009833497 -1.4554686553357576 -1.452082417780955
3.5500591676527944 -1.4655660936535448 -1.453973132763935
3.5600593343222386 -1.4754123099112142 -1.4674782543035516
3.5700595009916833 -1.4850357678193808 -1.485107681863912
3.5800596676611276 -1.4945000306229432 -1.4905690338674673
3.5900598343305723 -1.5037717812846634 -1.491892790505364
3.6000600010000166 -1.5127858914084473 -1.5051009465188259
3.6100601676694613 -1.5215752321526335 -1.521626325243752
3.6200603343389055 -1.5302012785079495 -1.525729982398735
3.63006050100835 -1.5386266120480796 -1.5265012829343236
3.6400606676777945 -1.5467885673516564 -1.539373717000468
3.650060834347239 -1.5547242742757006 -1.5547410720464843
3.6600610010166834 -1.5624928435584806 -1.557487802635578
3.670061167686128 -1.5700529190810117 -1.5577217462033603
3.680061334355573 -1.5773445742918601 -1.5702192990323973
3.690061501025017 -1.5844090301299092 -1.5843779219857383
3.7000616676944618 -1.5913027679931895 -1.585772624776228
3.710061834363906 -1.5979806754810457 -1.5854847917171575
3.7200620010333507 -1.6043858288747699 -1.5975680632482767
3.730062167702795 -1.610563354748117 -1.6104706901578474
3.7400623343722397 -1.616566852003448 -1.6105223305111669
3.750062501041684 -1.6223476502912422 -1.609728674189113
3.7600626677111286 -1.6278520796367273 -1.6213581506872239
3.770062834380573 -1.6331289697048492 -1.6329611390783687
3.7800630010500176 -1.638228796814038 -1.631682689826924
3.790063167719462 -1.643099547139408 -1.6303994362084884
3.8000633343889065 -1.6476910411606722 -1.6415356358064175
3.810063501058351 -1.652055592908601 -1.6517991254038868
3.8200636677277955 -1.656240330180639 -1.6492074695924237
3.8300638343972397 -1.6601901252837652 -1.6474510137072598
3.8400640010666844 -1.6638585106170816 -1.6580546378471117
3.850064167736129 -1.6673010506578438 -1.666942708137707
3.8600643344055734 -1.6705613139471613 -1.663058538118812
3.870064501075018 -1.6735813026107027 -1.66084534837589
3.8800646677444623 -1.6763184662210644 -1.6708774327477112
3.890064834413907 -1.6788313716524739 -1.678358232734441
3.9000650010833513 -1.681159833510675 -1.6732059434846576
3.910065167752796 -1.6832432404896716 -1.6705524730186323
3.9200653344222403 -1.685043147480836 -1.6799745416397263
