i,TE,err TE,p-value
64,0.020453886754647765,0.012451111524983396,0.10043760660756984
65,0.01810342438121959,0.01161871875213643,0.11920345164693846
66,0.01810342438121959,0.011383789935867939,0.11177148856294372
67,0.01810342438121959,0.010947816788966775,0.09820668556269552
68,0.017130367115236245,0.009905021918654666,0.08372629566960188
69,0.017130367115236245,0.010711147777179979,0.10975336913196831
70,0.014735101394132491,0.010393588150919024,0.15627523752900352
71,0.014735101394132491,0.01025233697768351,0.15064890776958606
72,0.014400591866392629,0.00874970718022932,0.09979732119774343
73,0.014400591866392629,0.009625869610493462,0.13464577930810373
74,0.01811396030755731,0.0081478488990945,0.026205107723098475
75,0.01811396030755731,0.009623840778232225,0.0598093283217771
76,0.016752793538515984,0.0081168703089965,0.03902270190600898
77,0.016752793538515984,0.008246197217052345,0.042196387290699855
78,0.018001269360059455,0.008792392187576298,0.04062188828092639
79,0.018001269360059455,0.00876146523997152,0.03991806525196928
80,0.016585049843160997,0.008262374497679113,0.044717915735704716
81,0.016072355679577682,0.007980054818094256,0.04400262312238379
82,0.016072355679577682,0.008161715552637058,0.04892583365226555
83,0.01538593481107476,0.007319702688209679,0.035554236079585744
84,0.013481388824734722,0.007130738244012596,0.05867747735754958
85,0.014483002538107914,0.008090555075841966,0.07343585223035687
86,0.014483002538107914,0.006884266019069354,0.035397371261994826
87,0.014215791263139349,0.007074930125855586,0.04450331812412878
88,0.017478963078042094,0.00689402695101634,0.011232610184620295
89,0.017693396052958395,0.006095386436053324,0.0036989925781296673
90,0.019755787471024813,0.00621669771676286,0.001483669930312459
91,0.01885214495427137,0.005882312611814938,0.0013511569546473812
92,0.018429727045300506,0.006272376839591553,0.0033008503690183932
93,0.020665742020887896,0.006076267627411758,0.0006712544674525311
94,0.020862619444691782,0.0054278552328057336,0.00012123208425052212
95,0.020763170498385546,0.005806618908728447,0.0003491901026189126
96,0.02094311081968102,0.005684500292743852,0.0002293785155500494
97,0.020782357597224424,0.0053504039628239726,0.00010264222180911275
98,0.020989626241532576,0.0051972821647379855,5.377635153691607e-05
99,0.020782794184923625,0.005424853398976449,0.00012760621606755507
100,0.019002308368795642,0.00544754867219666,0.0004862277327077891
101,0.01757991303854264,0.004906496270915827,0.0003396873378174181
102,0.01801020925079882,0.004378714813239807,3.903358406875945e-05
103,0.015755772992019572,0.004633797704376254,0.0006734008696680505
104,0.016097598096418128,0.004568176620100278,0.0004253147956232439
105,0.015560507900628039,0.004347578995361266,0.0003447528544642253
106,0.016350730310972873,0.004621410519708137,0.00040311062645614903
107,0.015960200168668708,0.003900038202518966,4.270807029316259e-05
108,0.01653620402505027,0.004176144032200871,7.504950518644193e-05
109,0.015782183544610397,0.003979769529243512,7.321081726319179e-05
110,0.01637615603284686,0.004802860697929632,0.0006504222289389627
111,0.016334779114520474,0.0042127229241189,0.00010554088873937495
112,0.016581566711273824,0.004366745162742405,0.00014631782818086414
113,0.01900308848697978,0.003597317200279313,1.2738248211796588e-07
114,0.018162056385264292,0.004201858361734682,1.543504031009668e-05
115,0.017876656808513247,0.003809706292721785,2.700216484630147e-06
116,0.018607288936493285,0.0037998514572103533,9.738689992211391e-07
117,0.01938957483145561,0.0037507329646570874,2.3466730803001212e-07
118,0.020169701621555933,0.004145832433906245,1.1442514940007698e-06
119,0.019861676596500438,0.003511097034972924,1.5419497900737156e-08
120,0.019625784003032914,0.0037504264382027665,1.668282916256203e-07
121,0.01994250855753392,0.003463242392965813,8.49478376530044e-09
122,0.020832778278469986,0.003261317458436574,1.68243863285511e-10
123,0.02152226675714783,0.003459210222636729,4.917073415100504e-10
124,0.021874409289866097,0.0039457549758976996,2.96005668865007e-08
125,0.02315941633833445,0.0031904796898531325,3.9013237085328e-13
126,0.02337182433271745,0.004137008039733951,1.6096102894991304e-08
127,0.025091190947324774,0.0029569675670809035,0.0
128,0.02585146454782906,0.0033965490772489924,2.708944180085382e-14
129,0.025386169660165693,0.0034639969553301995,2.327027459614328e-13
130,0.025663289346529533,0.0031486904162928496,4.440892098500626e-16
131,0.026939937715875294,0.003078305561838129,0.0
132,0.02669703856990144,0.003130626371635827,0.0
133,0.026242201399108565,0.003290647919722341,1.5543122344752192e-15
134,0.026947509947141204,0.0028425102035738357,0.0
135,0.028379124819664578,0.0033605922105658663,0.0
136,0.0291898207650841,0.003043851037196155,0.0
137,0.030246213549712766,0.0029288677484286176,0.0
138,0.030827148920684437,0.0031257515026479254,0.0
139,0.03074321247121497,0.002923430385685082,0.0
140,0.029523040849125666,0.0031739985304188663,0.0
141,0.030225185891867484,0.00306449630317277,0.0
142,0.03040925511268396,0.0028505655934700897,0.0
143,0.028647510737315616,0.0032989994216137608,0.0
144,0.028694677932793396,0.0033224195124112836,0.0
145,0.02777072801342182,0.0030723672912111636,0.0
146,0.028440723063135567,0.0032688519789934966,0.0
147,0.02907692368150243,0.0034736329646202126,0.0
148,0.02747450941866596,0.00394307326833334,3.219646771412954e-12
149,0.028448538127880903,0.0033161332807730773,0.0
150,0.02655549721101667,0.0032907990767377725,6.661338147750939e-16
151,0.025350699078720704,0.003091362507089816,2.220446049250313e-16
152,0.02452540137389072,0.003568016781769664,6.256772877577532e-12
153,0.024612872443417904,0.0034485279701778697,9.523493105234593e-13
154,0.025919051333263977,0.0033990197593671842,2.4424906541753444e-14
155,0.024734442414373992,0.0032322604998029176,1.9761969838327786e-14
156,0.026243527379969638,0.0031602636523431512,0.0
157,0.026524823656034667,0.0033242503725689687,1.5543122344752192e-15
158,0.02571682975188543,0.0033473352354770423,1.554312234475219e-14
159,0.023543655315590727,0.0032110695425228634,2.2670754162845697e-13
160,0.02430283497390466,0.0034318870316474054,1.426192497433476e-12
161,0.023050286225491372,0.002792717309927706,2.220446049250313e-16
162,0.0239667989425686,0.0029501437806495018,4.440892098500626e-16
163,0.023935248084358374,0.003247725262059897,1.7075230118734908e-13
164,0.027379885857802,0.003247287388934899,0.0
165,0.030000357316066872,0.0031946883336020694,0.0
166,0.03167463274231731,0.0033354520958443832,0.0
167,0.032594523357881544,0.003204659338724206,0.0
168,0.03187297025173475,0.003413053166673365,0.0
169,0.03051001773577775,0.0035131732878418494,0.0
170,0.0299349502868548,0.00369831228436862,6.661338147750939e-16
171,0.027381400132238384,0.0030090006279977683,0.0
172,0.024348770835008686,0.0030168278929252708,6.661338147750939e-16
173,0.02138628493765702,0.00335844112127922,1.9160850683874742e-10
