i,TE,err TE,p-value
161,0.06474128253452967,0.004566025371334471,0.0
162,0.06390686974315873,0.004849608274713063,0.0
163,0.06496013459729534,0.004455620434003267,0.0
164,0.06419176077246552,0.004611959257570187,0.0
165,0.06477709902445779,0.004521727823661502,0.0
166,0.06503529480028677,0.004680974812773366,0.0
167,0.06497586576540401,0.005095860463948505,0.0
168,0.06448811950786805,0.004480199881994905,0.0
169,0.06465163967628114,0.004839453581235095,0.0
170,0.06374331519136939,0.004650241309981977,0.0
171,0.06636561814083847,0.004384826347164181,0.0
172,0.0685961745164542,0.004979654494081547,0.0
173,0.07190845642190574,0.004214575246254273,0.0
174,0.07557439196142215,0.004154206264861292,0.0
175,0.0770811687997468,0.004792987448752034,0.0
176,0.07628182827577591,0.004642552482282016,0.0
177,0.07316908971256929,0.00450065866253177,0.0
178,0.06971899811288074,0.0040385107263723645,0.0
179,0.065136578631186,0.004132587414026109,0.0
180,0.0637168026496498,0.00501216846480571,0.0
181,0.06457102184945376,0.004152355955812659,0.0
182,0.06716775818326184,0.004504567366131793,0.0
183,0.07610582883307326,0.00466261610814567,0.0
184,0.08098399444507348,0.004687307481589703,0.0
185,0.08045714127797311,0.004561767821920962,0.0
186,0.08104498181106458,0.005179286005672919,0.0
187,0.0826923435406447,0.004975558305325561,0.0
188,0.07919554063008002,0.005224090745403658,0.0
189,0.0786338310078614,0.004292392651287042,0.0
190,0.0749139912214616,0.0044045999064539305,0.0
191,0.06845489759259091,0.0052707313467145476,0.0
192,0.06877617731872679,0.005157189800024714,0.0
193,0.07113331350937514,0.0049196814884855744,0.0
194,0.06681395794390893,0.005253551082032052,0.0
195,0.06284345063133188,0.004869896949405357,0.0
196,0.052684654158932025,0.004484417319095262,0.0
197,0.05123312261034427,0.004299812787822099,0.0
198,0.04918367779671705,0.004544008385137486,0.0
199,0.05123179544787105,0.00434238626391106,0.0
