i,TE,err TE,p-value
95,0.014589528763198578,0.007852776206689996,0.06318582373243475
96,0.01231888801110409,0.006059197783298736,0.0420435379789732
97,0.011329947657675199,0.0064627444266736845,0.07958191180249385
98,0.011939128551182121,0.006430350824453428,0.06335614595633365
99,0.011791544606659876,0.006883659569924107,0.08671692903561379
100,0.011323884293539532,0.006597190774270268,0.08607593654061074
101,0.012570780110329138,0.006429940341000954,0.050578541079125294
102,0.013616475139227757,0.00603446570840665,0.024042411549153764
103,0.013314449199222755,0.00595429301416475,0.02534462104234403
104,0.01399639044116302,0.005339765659682337,0.008763062864409976
105,0.01727525526731355,0.005681155877214086,0.0023595098971547213
106,0.015078139382741107,0.005960613461774235,0.011418326160987258
107,0.014878843337113257,0.005700899900781438,0.009056568961661071
108,0.017483125681526823,0.00560475168866239,0.0018125672229121204
109,0.01800327024523296,0.005800490086756808,0.001910848162294032
110,0.01729426701017861,0.005460472207483181,0.0015392805077876215
111,0.017810316546523985,0.005281800157113969,0.000746200154079002
112,0.018857581837183335,0.006095576038503707,0.0019771024822416994
113,0.019471904914844462,0.005501224068653599,0.00040079679004789703
114,0.01913165553193441,0.005410832569110972,0.00040653275712965176
115,0.01865544970595101,0.005802405059094205,0.0013038834644978348
116,0.018928172519557696,0.005251623141717696,0.00031305336460718536
117,0.018408475454349593,0.004856041232018932,0.00015013863924462356
118,0.0198838724539786,0.005169089766000309,0.00011972556582895422
119,0.02165358831794978,0.005487959794479629,7.95825963322283e-05
120,0.023958977200851272,0.004585099279081634,1.7377913752447682e-07
121,0.02555042280827352,0.00582031266195529,1.1341782935048172e-05
122,0.02757836952572512,0.004493716810131601,8.404383855520337e-10
123,0.028940911060482466,0.00483058288537681,2.0831874003590656e-09
124,0.030229930383460668,0.005302602751241198,1.1913403819008295e-08
125,0.03186917133018119,0.005626611191363836,1.478774258600879e-08
126,0.03209832162665427,0.0052603605332413456,1.047990361158213e-09
127,0.03374587890133535,0.005483044005803282,7.527274359375724e-10
128,0.03541580451537801,0.005022005380481145,1.7621459846850485e-12
129,0.035574993402807675,0.0050537977014398165,1.9326762412674725e-12
130,0.036033902068769774,0.005039137170085007,8.626432901337466e-13
131,0.03892651203804476,0.004540364577250988,0.0
132,0.03988418729120491,0.005788928237692227,5.589528839777813e-12
133,0.040441010827733326,0.00493530300509239,2.220446049250313e-16
134,0.0433401258945631,0.005209968735930604,0.0
135,0.04364631756510495,0.005123767424590769,0.0
136,0.04633778948517586,0.005140356156291076,0.0
137,0.05080153938213572,0.00568423098210055,0.0
138,0.0546169473620029,0.005650323875466423,0.0
139,0.058620538713750836,0.005438579850472743,0.0
140,0.06391422877981567,0.0051574824970088695,0.0
141,0.06845605369868707,0.005867892230126654,0.0
142,0.07207224270178941,0.005231973020326723,0.0
143,0.07636936394496496,0.0060715939585848965,0.0
144,0.07864388119230215,0.005254663057708226,0.0
145,0.08018320344837687,0.005535866682219509,0.0
146,0.08245662828543232,0.005437126961543147,0.0
147,0.08621666783835713,0.006127863158649724,0.0
148,0.09106809092011497,0.00597625481742429,0.0
149,0.09556677171964229,0.006072112202833249,0.0
150,0.10037641733454605,0.005751021428459763,0.0
151,0.10574164841031497,0.006445300151443412,0.0
152,0.11081005053153092,0.005554159848979889,0.0
153,0.11509551397978213,0.006172721234968159,0.0
154,0.12042611945130832,0.0060791765255614905,0.0
155,0.128215912776514,0.0055693198543611344,0.0
156,0.13390269455469295,0.0069711175918093825,0.0
157,0.1414782897407949,0.006352370882897239,0.0
158,0.14824607113001492,0.006358909422135974,0.0
159,0.15232963378031322,0.006714354218029871,0.0
