# time X1 X2
5.000125003125078793e-01 4.009888660660951842e-01 -2.082235531144724927e-01
5.100127503187580347e-01 3.991786993338098388e-01 -1.699540293746412134e-01
5.200130003250081900e-01 3.904863193894353990e-01 -1.608983226793920251e-01
5.300132503312583454e-01 3.790077445790845379e-01 -1.405597707933307072e-01
5.400135003375085008e-01 3.806316311677357400e-01 -1.199225113721873737e-01
5.500137503437586561e-01 3.865356975241569515e-01 -9.816455486368971806e-02
5.600140003500088115e-01 3.914923189657589231e-01 -9.358376253279185319e-02
5.700142503562589669e-01 3.787173017312109868e-01 -6.325343273525856069e-02
5.800145003625091222e-01 3.715217377917104380e-01 -5.330687037025007291e-02
5.900147503687592776e-01 3.708526203759777706e-01 -3.855388085629645606e-02
6.000150003750094330e-01 3.767067760391600850e-01 -2.814790694545038496e-02
6.100152503812595883e-01 3.680072263655883025e-01 -1.926328959898346987e-02
6.200155003875097437e-01 3.623742478872993278e-01 -6.286612103615037139e-03
6.300157503937598991e-01 3.476557226078479945e-01 -8.082601720514056426e-03
6.400160004000100544e-01 3.321766861323602327e-01 -1.771330589504541142e-02
6.500162504062602098e-01 3.368916109655034075e-01 -9.669977596232223055e-03
6.600165004125103652e-01 3.470367452535754182e-01 -8.377554189502593035e-03
6.700167504187605205e-01 3.428043888142888185e-01 7.181258132258836954e-03
6.800170004250106759e-01 3.494475801957274697e-01 2.144734713805273793e-02
6.900172504312608313e-01 3.496767013799367829e-01 3.136767386363922827e-02
7.000175004375109866e-01 3.398855751894043764e-01 5.586974503054668861e-02
7.100177504437611420e-01 3.403800242177472124e-01 6.524877079161152393e-02
7.200180004500112974e-01 3.526828334941874421e-01 6.001477465423643576e-02
7.300182504562614527e-01 3.490978186414172013e-01 6.717818449114991430e-02
7.400185004625116081e-01 3.615891679355988653e-01 8.821608031478851697e-02
7.500187504687617635e-01 3.322169056169194112e-01 7.849137278203520418e-02
7.600190004750119188e-01 3.375062184684126110e-01 8.676609578371508036e-02
7.700192504812620742e-01 3.354354574450287840e-01 1.016530551714674852e-01
7.800195004875122295e-01 3.295992946417771741e-01 1.371589479650306420e-01
7.900197504937623849e-01 3.279067042005395782e-01 1.578699348546563908e-01
8.000200005000125403e-01 3.055412976867984964e-01 1.676173993397546691e-01
8.100202505062626956e-01 3.011272528282541439e-01 1.811488176098265956e-01
8.200205005125128510e-01 3.025928501031381890e-01 1.703603758308790683e-01
8.300207505187630064e-01 3.151976639286763748e-01 1.681595502135106446e-01
8.400210005250131617e-01 3.077037828577207090e-01 1.829875114224818189e-01
8.500212505312633171e-01 2.974567465573240144e-01 1.927693102748201937e-01
8.600215005375134725e-01 2.904284552072795011e-01 2.037290290380459057e-01
8.700217505437636278e-01 2.976968369774176670e-01 2.120328852844390599e-01
8.800220005500137832e-01 2.990675441306625548e-01 2.198616474557795464e-01
8.900222505562639386e-01 2.918785748889644593e-01 2.286923374660097263e-01
9.000225005625140939e-01 2.952359251585384148e-01 2.258450622487015724e-01
9.100227505687642493e-01 2.943835667116769250e-01 2.312973419027652133e-01
9.200230005750144047e-01 3.022826676594028705e-01 2.265433221694491683e-01
9.300232505812645600e-01 2.933720266548825450e-01 2.280819243803722807e-01
9.400235005875147154e-01 2.883020945442579253e-01 2.477601552286138875e-01
9.500237505937648708e-01 2.827367928436368416e-01 2.534750305713521223e-01
9.600240006000151372e-01 2.665416505867360675e-01 2.668986750184466628e-01
9.700242506062652925e-01 2.681719302266066807e-01 2.753826338093877113e-01
9.800245006125154479e-01 2.694776768151864177e-01 2.787798908023610411e-01
9.900247506187656032e-01 2.682279340674709189e-01 2.759064048282531822e-01
1.000025000625015759e+00 2.645793154171859896e-01 2.791467842558770784e-01
1.010025250631265914e+00 2.491755487637893896e-01 2.881871008731235473e-01
1.020025500637516069e+00 2.439182755528635227e-01 3.011067643056349330e-01
1.030025750643766225e+00 2.395574814535953445e-01 3.093190653081514530e-01
1.040026000650016380e+00 2.306857292733839604e-01 3.227206778345270699e-01
1.050026250656266535e+00 2.283796182531626640e-01 3.142917700305847273e-01
1.060026500662516691e+00 2.317077894889293388e-01 3.298154779061139297e-01
1.070026750668766846e+00 2.499016479956759074e-01 3.252347597200332396e-01
1.080027000675017002e+00 2.507745834426376996e-01 3.418174582944131235e-01
1.090027250681267157e+00 2.525514288069110602e-01 3.534233421455973967e-01
1.100027500687517312e+00 2.510485720719082270e-01 3.411872131026917332e-01
1.110027750693767468e+00 2.310563102637122057e-01 3.551449692135141278e-01
1.120028000700017623e+00 2.302563332526504913e-01 3.715444929197080914e-01
1.130028250706267778e+00 2.304137944841327945e-01 3.904078325939701055e-01
1.140028500712517934e+00 2.546941168271141809e-01 3.888177714269701601e-01
1.150028750718768089e+00 2.521676548681666685e-01 3.967237021334057423e-01
1.160029000725018244e+00 2.546450702534881483e-01 4.097009589425587572e-01
1.170029250731268400e+00 2.538000066486136297e-01 4.229672180272539550e-01
1.180029500737518555e+00 2.416900622960684031e-01 4.328327534656111197e-01
1.190029750743768711e+00 2.528655535855859893e-01 4.342380634963887709e-01
1.200030000750018866e+00 2.600274186940798038e-01 4.497751204025163263e-01
1.210030250756269021e+00 2.675863395795820554e-01 4.652155688666362865e-01
1.220030500762519177e+00 2.581426794801719993e-01 4.690206301170039005e-01
1.230030750768769332e+00 2.719342989453162884e-01 4.664948757754232012e-01
1.240031000775019487e+00 2.575289197068174052e-01 4.645508936256875221e-01
1.250031250781269643e+00 2.631449559158803853e-01 4.835535618427527771e-01
1.260031500787519798e+00 2.848358304240351524e-01 4.982248100735094942e-01
1.270031750793769953e+00 2.745732329188554921e-01 5.030421641455741222e-01
1.280032000800020109e+00 2.686797341143670748e-01 5.060200104289084289e-01
1.290032250806270264e+00 2.695195504762443184e-01 4.932779427160625674e-01
1.300032500812520420e+00 2.642559881439002223e-01 4.975011522451210366e-01
1.310032750818770575e+00 2.485942997130255183e-01 4.906149891771280913e-01
1.320033000825020730e+00 2.492470614098411807e-01 4.972988340502743632e-01
1.330033250831270886e+00 2.386180478287331097e-01 5.141783181773860179e-01
1.340033500837521041e+00 2.435386832476845176e-01 5.092320194658878085e-01
1.350033750843771196e+00 2.344552141701990722e-01 5.165255668751093099e-01
1.360034000850021352e+00 2.501926339130480237e-01 5.313381088264573782e-01
1.370034250856271507e+00 2.425148651946874845e-01 5.382276816909152828e-01
1.380034500862521663e+00 2.395602397891384294e-01 5.376055752555035649e-01
1.390034750868771818e+00 2.479878374412212427e-01 5.423333835556696236e-01
1.400035000875021973e+00 2.359109828202478332e-01 5.564825368423916840e-01
1.410035250881272129e+00 2.386088850222986002e-01 5.635434900729421326e-01
1.420035500887522284e+00 2.521119411652645859e-01 5.678743493466092973e-01
1.430035750893772439e+00 2.363553611547327404e-01 5.837570371152595028e-01
1.440036000900022595e+00 2.387569313140847638e-01 5.930686454436111532e-01
1.450036250906272750e+00 2.419335331706461978e-01 5.851089346996756202e-01
1.460036500912522905e+00 2.502579712302112069e-01 5.955719719724987815e-01
1.470036750918773061e+00 2.383637442689907626e-01 6.091118398005964663e-01
1.480037000925023216e+00 2.258210998944610859e-01 6.006475575317157256e-01
1.490037250931273372e+00 2.317855423393440362e-01 5.819536869977323112e-01
1.500037500937523527e+00 2.353473020832711204e-01 5.757148234399714903e-01
1.510037750943773682e+00 2.383773316830970213e-01 5.789326783287356282e-01
1.520038000950023838e+00 2.423527038528794642e-01 5.932412349959276243e-01
1.530038250956273993e+00 2.360951357735454059e-01 5.883993023041370618e-01
1.540038500962524148e+00 2.389987178989406713e-01 5.980665119476403779e-01
1.550038750968774304e+00 2.425297880126762728e-01 5.731620354803459438e-01
1.560039000975024459e+00 2.358267861296875489e-01 5.792334823291432899e-01
1.570039250981274614e+00 2.550224307914839561e-01 5.793737429669975070e-01
1.580039500987524770e+00 2.601074044075220026e-01 6.045659933537215203e-01
1.590039750993774925e+00 2.486161253581889163e-01 5.895994705478577735e-01
1.600040001000025081e+00 2.556434975436845947e-01 5.935584610143369577e-01
1.610040251006275236e+00 2.463080381710462119e-01 5.786406628879495750e-01
1.620040501012525391e+00 2.546090071411999944e-01 5.773571789274455357e-01
1.630040751018775547e+00 2.665356587544992495e-01 5.645720574821315729e-01
1.640041001025025702e+00 2.584863392708477980e-01 5.919342243082186261e-01
1.650041251031275857e+00 2.684949082921236352e-01 5.924594033845265173e-01
1.660041501037526013e+00 2.729000654954900074e-01 5.944245144175810402e-01
1.670041751043776168e+00 2.813637890125679220e-01 5.980529320223522127e-01
1.680042001050026323e+00 3.005083456090935079e-01 5.907496347742527965e-01
1.690042251056276479e+00 2.980031291668451265e-01 6.053945257631180299e-01
1.700042501062526634e+00 2.905127088604174124e-01 6.157425219603502864e-01
1.710042751068776790e+00 2.817911500853597651e-01 6.287644803674645733e-01
1.720043001075026945e+00 2.739589581366890791e-01 6.202972167434270823e-01
1.730043251081277100e+00 2.735498375448982555e-01 6.354473967284333114e-01
1.740043501087527256e+00 2.774030959012578901e-01 6.492913355544120968e-01
1.750043751093777411e+00 2.806424296133175900e-01 6.504744918489597794e-01
1.760044001100027566e+00 2.893602102667894305e-01 6.629199576859058363e-01
1.770044251106277722e+00 2.899112268713301410e-01 6.690174743419896597e-01
1.780044501112527877e+00 3.048925427458999415e-01 6.563873042771599664e-01
1.790044751118778033e+00 3.024789855074471734e-01 6.579953722152679374e-01
1.800045001125028188e+00 3.299458641793452385e-01 6.566003181153187152e-01
1.810045251131278343e+00 3.361860806057784812e-01 6.608885078146444769e-01
1.820045501137528499e+00 3.275570867746310788e-01 6.744908856138310815e-01
1.830045751143778654e+00 3.169450453543428137e-01 6.613325634023873301e-01
1.840046001150028809e+00 3.219069818702431918e-01 6.602834586879591239e-01
1.850046251156278965e+00 3.197547014917220265e-01 6.554622497714661655e-01
1.860046501162529120e+00 3.269744706665830836e-01 6.511187142206444900e-01
1.870046751168779275e+00 3.316926957767559192e-01 6.463764365901023545e-01
1.880047001175029431e+00 3.308793618753701482e-01 6.505943757790056958e-01
1.890047251181279586e+00 3.223556029548274027e-01 6.593201865495891267e-01
1.900047501187529742e+00 3.072801756111683824e-01 6.662102342729884219e-01
1.910047751193779897e+00 3.030732755057514161e-01 6.714048140058500591e-01
1.920048001200030274e+00 3.119635547639578732e-01 6.809082107440479481e-01
1.930048251206280430e+00 3.143893977113406124e-01 7.079023899717113988e-01
1.940048501212530585e+00 3.023276278969659336e-01 7.121822802151330789e-01
1.950048751218780740e+00 3.045970722775837580e-01 7.252718414411144510e-01
1.960049001225030896e+00 3.090306345593019088e-01 7.376609573724152158e-01
1.970049251231281051e+00 3.007900586385596209e-01 7.580622894289973379e-01
1.980049501237531206e+00 3.031097205587742760e-01 7.660868551842081597e-01
1.990049751243781362e+00 3.044911448135675935e-01 7.599828248226266902e-01
2.000050001250031517e+00 2.938164445112387835e-01 7.654318157846192738e-01
2.010050251256281673e+00 2.982833127485323144e-01 7.702888850609485027e-01
2.020050501262531828e+00 3.047597693100340677e-01 7.807378222982168658e-01
2.030050751268781983e+00 3.164463731601775964e-01 7.741964773802404443e-01
2.040051001275032139e+00 3.276909123358260345e-01 7.891177233460342499e-01
2.050051251281282294e+00 3.145828981496270327e-01 7.912789176039751737e-01
2.060051501287532449e+00 3.060152133569993826e-01 8.017599209672526817e-01
2.070051751293782605e+00 3.121142135003522333e-01 8.068390533383165142e-01
2.080052001300032760e+00 3.181651261411623799e-01 8.099965705881333466e-01
2.090052251306282916e+00 3.241839345957518992e-01 8.142351689870896969e-01
2.100052501312533071e+00 3.635405860012770329e-01 8.228127374110310033e-01
2.110052751318783226e+00 3.697281489352510775e-01 8.441711579776349783e-01
2.120053001325033382e+00 3.816073796375927252e-01 8.255556725495690751e-01
2.130053251331283537e+00 3.914591018388966503e-01 8.327001453133139330e-01
2.140053501337533692e+00 3.982219240601322374e-01 8.348128218201882333e-01
2.150053751343783848e+00 3.952610764822283573e-01 8.346936279299402850e-01
2.160054001350034003e+00 4.030716260619884306e-01 8.127139094193656099e-01
2.170054251356284158e+00 3.953762272030896807e-01 8.203888471377221991e-01
2.180054501362534314e+00 3.931562230993473350e-01 8.209352522975318367e-01
2.190054751368784469e+00 3.884757016515504868e-01 8.143816150977928325e-01
2.200055001375034625e+00 3.894815941043871521e-01 8.166625986739897147e-01
2.210055251381284780e+00 4.128166768234483586e-01 8.155680703766010620e-01
2.220055501387534935e+00 3.940936984811793664e-01 7.999884580026533909e-01
2.230055751393785091e+00 4.010153056901260005e-01 8.028704206142081024e-01
2.240056001400035246e+00 3.848923460243992567e-01 8.106424517050661027e-01
2.250056251406285401e+00 3.803773161647862611e-01 8.070436930412081544e-01
2.260056501412535557e+00 3.914982674380180772e-01 8.115903844376473053e-01
2.270056751418785712e+00 3.922840368767807617e-01 8.145556003388725319e-01
2.280057001425035867e+00 3.816565267304142250e-01 8.268649665611915722e-01
2.290057251431286023e+00 3.748212492033163867e-01 8.275593929588929143e-01
2.300057501437536178e+00 3.820068111654243981e-01 8.372947174209063315e-01
2.310057751443786334e+00 3.750695503237033157e-01 8.357882426885085980e-01
2.320058001450036489e+00 3.776623819297285634e-01 8.571035798765753722e-01
2.330058251456286644e+00 3.786269944088522799e-01 8.541641280914107348e-01
2.340058501462536800e+00 3.725955416291626410e-01 8.487724955671737126e-01
2.350058751468786955e+00 3.945528895839601757e-01 8.492798494170625823e-01
2.360059001475037110e+00 4.011929501583860191e-01 8.435068618677862284e-01
2.370059251481287266e+00 3.811471290995649963e-01 8.325852289101700610e-01
2.380059501487537421e+00 3.833631271008144936e-01 8.415354001636471404e-01
2.390059751493787576e+00 3.771193081829407046e-01 8.124935590251636253e-01
2.400060001500037732e+00 3.859349162441993997e-01 8.071932898749180074e-01
2.410060251506287887e+00 3.781863261468049742e-01 7.957037178306513026e-01
2.420060501512538043e+00 3.772356170598211711e-01 7.991683746542833644e-01
2.430060751518788198e+00 3.825089755522989576e-01 7.792855342104285654e-01
2.440061001525038353e+00 3.912378654095293173e-01 7.869711873177734907e-01
2.450061251531288509e+00 3.792573786214650799e-01 7.956623747128709345e-01
2.460061501537538664e+00 3.760981043504053045e-01 7.813795705133914637e-01
2.470061751543788819e+00 3.714945680478586310e-01 7.854718018365867138e-01
2.480062001550038975e+00 3.651736890508258671e-01 7.927776766564227362e-01
2.490062251556289130e+00 3.831403829464106736e-01 8.042529036340204662e-01
2.500062501562539286e+00 3.873800607447262512e-01 7.915210812315156552e-01
2.510062751568789441e+00 3.748550260000861334e-01 7.775099239941680729e-01
2.520063001575039596e+00 3.841726448306038710e-01 7.947613169709273340e-01
2.530063251581289752e+00 4.055262869372787682e-01 7.885948067480218482e-01
2.540063501587539907e+00 4.157386507071575421e-01 7.854348169304561367e-01
2.550063751593790062e+00 4.003147386251981188e-01 7.939114139986803709e-01
2.560064001600040218e+00 3.954388075802769964e-01 7.842802896259987167e-01
2.570064251606290373e+00 4.080749324444704618e-01 7.837789925988775108e-01
2.580064501612540528e+00 4.008363834268323100e-01 7.948586456004193002e-01
2.590064751618790684e+00 4.052405071020284133e-01 7.826990369709899698e-01
2.600065001625040839e+00 4.128479377501564351e-01 7.798720033073249791e-01
2.610065251631290995e+00 4.033495136734106534e-01 7.708060470743607340e-01
2.620065501637541150e+00 4.025747952114303585e-01 7.653586324146998132e-01
2.630065751643791305e+00 3.699631670206988687e-01 7.795615318918595049e-01
2.640066001650041461e+00 3.599174665966082820e-01 7.958165529126015603e-01
2.650066251656291616e+00 3.577716931812736090e-01 8.004367286777301915e-01
2.660066501662541771e+00 3.457183280732010200e-01 8.077544582372275794e-01
2.670066751668791927e+00 3.626240301229715080e-01 8.147254626671961431e-01
2.680067001675042082e+00 3.487700033554714807e-01 8.098548482796323889e-01
2.690067251681292237e+00 3.449311326963451219e-01 8.141378048386711530e-01
2.700067501687542393e+00 3.468599161664359665e-01 8.030433428888785752e-01
2.710067751693792548e+00 3.618192666098771215e-01 7.954272145608436428e-01
2.720068001700042704e+00 3.478195885047881686e-01 7.966049269511275011e-01
2.730068251706292859e+00 3.599560547760455309e-01 7.880291677451426446e-01
2.740068501712543014e+00 3.603989706772066648e-01 7.774216052359992357e-01
2.750068751718793170e+00 3.508670024861350600e-01 7.725284109090697626e-01
2.760069001725043325e+00 3.558420092584517747e-01 7.862664640518980397e-01
2.770069251731293480e+00 3.582055184418614924e-01 8.039751909503162208e-01
2.780069501737543636e+00 3.526411704406064995e-01 8.056098387712704589e-01
2.790069751743793791e+00 3.538408287799569840e-01 8.133757296290059502e-01
2.800070001750043946e+00 3.505161631716848802e-01 8.096070311112685269e-01
2.810070251756294102e+00 3.521942101480368126e-01 7.908544928679602792e-01
2.820070501762544257e+00 3.592478472561067004e-01 7.840107231329300763e-01
2.830070751768794413e+00 3.754355905606638344e-01 7.830871755748587404e-01
2.840071001775044568e+00 3.632185155446630009e-01 7.866659966391047476e-01
2.850071251781294723e+00 3.848499941189745810e-01 7.877895756235319125e-01
2.860071501787544879e+00 3.654195640606774931e-01 7.870952237221219283e-01
2.870071751793795034e+00 3.641829935883255098e-01 7.834779411648458147e-01
2.880072001800045189e+00 3.703417254231122779e-01 7.890817872003199618e-01
2.890072251806295345e+00 3.733936357822330576e-01 7.775520515445804026e-01
2.900072501812545500e+00 3.673204644839276889e-01 7.877971581424494385e-01
2.910072751818795656e+00 3.655050231262279015e-01 7.840556776733609290e-01
2.920073001825045811e+00 3.608402419367440772e-01 8.068861034235668139e-01
2.930073251831295966e+00 3.553726224650523569e-01 8.056640869917339742e-01
2.940073501837546122e+00 3.643432376455707500e-01 8.028056888880829023e-01
2.950073751843796277e+00 3.682839885732059337e-01 7.991507701081129733e-01
2.960074001850046432e+00 3.616678065854078694e-01 7.964572363148104683e-01
2.970074251856296588e+00 3.710294134554603107e-01 8.045649445359097651e-01
2.980074501862546743e+00 3.744149392523513642e-01 8.060965330766459713e-01
2.990074751868796898e+00 3.828298937136006552e-01 8.179063844054943466e-01
3.000075001875047054e+00 3.893874151177282306e-01 8.243715352307771083e-01
3.010075251881297209e+00 3.813254485334841015e-01 8.264427444733088990e-01
3.020075501887547365e+00 3.760425973685460610e-01 8.319078603845623254e-01
3.030075751893797520e+00 3.839146467480160085e-01 8.455522506623539547e-01
3.040076001900047675e+00 3.904069641881822705e-01 8.536636877862403550e-01
3.050076251906297831e+00 3.905621970455901981e-01 8.579326208427834333e-01
3.060076501912547986e+00 3.921195120124360001e-01 8.635807201844415415e-01
3.070076751918798141e+00 4.052928694511181429e-01 8.534180646260789427e-01
3.080077001925048297e+00 3.995913171913790252e-01 8.806008458423677521e-01
3.090077251931298452e+00 4.054693820603774146e-01 8.870760945902554928e-01
3.100077501937548607e+00 4.038281421883860300e-01 8.944844805699029289e-01
3.110077751943798763e+00 4.020854711370794865e-01 8.952527118837577680e-01
3.120078001950048918e+00 4.135286485049993743e-01 8.733245037280756851e-01
3.130078251956299074e+00 4.220141480284700375e-01 8.719378228381543527e-01
3.140078501962549229e+00 4.302887920223824603e-01 8.739779159703859879e-01
3.150078751968799384e+00 4.434105817535538563e-01 8.670097585918203897e-01
3.160079001975049540e+00 4.435215631453050533e-01 8.600241289245608156e-01
3.170079251981299695e+00 4.502059978714244570e-01 8.580313680097223505e-01
3.180079501987549850e+00 4.468914271668242288e-01 8.671663427651056244e-01
3.190079751993800006e+00 4.500000081338659252e-01 8.810522220878628241e-01
3.200080002000050161e+00 4.486038386192897631e-01 8.839513294163811041e-01
3.210080252006300316e+00 4.495075165301059550e-01 8.794380288632079878e-01
3.220080502012550472e+00 4.553612017634900977e-01 8.770198031731181176e-01
3.230080752018800627e+00 4.470104819293860832e-01 8.792449451639874347e-01
3.240081002025050783e+00 4.678604745927667508e-01 8.826327969557729025e-01
3.250081252031300938e+00 4.575348600166209145e-01 8.881560608479561747e-01
3.260081502037551093e+00 4.452584055928171525e-01 8.848809014003119477e-01
3.270081752043801249e+00 4.568113347788912426e-01 8.913250037113568114e-01
3.280082002050051404e+00 4.646164733892884646e-01 8.969141260218267409e-01
3.290082252056301559e+00 4.706960774560262628e-01 8.939940571962172733e-01
3.300082502062551715e+00 4.767425420600898689e-01 8.778592064018252428e-01
3.310082752068801870e+00 4.762419449430289609e-01 8.702312475224875943e-01
3.320083002075052026e+00 4.668581380163527861e-01 8.872048883085367210e-01
3.330083252081302181e+00 4.673836266596692046e-01 8.713971234949664524e-01
3.340083502087552336e+00 4.602951588954262152e-01 8.858583746797490388e-01
3.350083752093802492e+00 4.698726965140482270e-01 8.697139819326223931e-01
3.360084002100052647e+00 4.680519656435494502e-01 8.632853398424014113e-01
3.370084252106302802e+00 4.594329007184008162e-01 8.609052965815252589e-01
3.380084502112552958e+00 4.559292397775944750e-01 8.801192744452410732e-01
3.390084752118803113e+00 4.598998582948009561e-01 8.815793912777903918e-01
3.400085002125053268e+00 4.540715111402021664e-01 8.806235457573955427e-01
3.410085252131303424e+00 4.457117098019228174e-01 8.724638499675515524e-01
3.420085502137553579e+00 4.480537840686604767e-01 8.789588209354352033e-01
3.430085752143803735e+00 4.504177060437382640e-01 8.750420482803711320e-01
3.440086002150053890e+00 4.452193074709914766e-01 8.740015888731317295e-01
3.450086252156304045e+00 4.404267392844640194e-01 8.716780279345482940e-01
3.460086502162554201e+00 4.427013614048684875e-01 8.801598694010616120e-01
3.470086752168804356e+00 4.281943037228518878e-01 8.889761462318568341e-01
3.480087002175054511e+00 4.142826036730171135e-01 8.811824999078948784e-01
3.490087252181304667e+00 4.073612479233020833e-01 8.760980949947437812e-01
3.500087502187554822e+00 4.055336544019242928e-01 8.700783277913551883e-01
3.510087752193804977e+00 4.089377851528419039e-01 8.732110648909824357e-01
3.520088002200055133e+00 4.239680247952639092e-01 8.835459027666549003e-01
3.530088252206305288e+00 4.327226702931646907e-01 8.866770969998893914e-01
3.540088502212555444e+00 4.312294437755982424e-01 8.659038490849636505e-01
3.550088752218805599e+00 4.310565065042402111e-01 8.748423424567836060e-01
3.560089002225055754e+00 4.210948595051036136e-01 8.626040103533446635e-01
3.570089252231305910e+00 4.210117996018954423e-01 8.568255663452716275e-01
3.580089502237556065e+00 4.181992230484014583e-01 8.602416243323230960e-01
3.590089752243806220e+00 4.215456245429599624e-01 8.608003495166408614e-01
3.600090002250056376e+00 4.133618606095903480e-01 8.709196980284157341e-01
3.610090252256306531e+00 4.187763056360482294e-01 8.661029747251423050e-01
3.620090502262556686e+00 4.342464465833392739e-01 8.577758071489903768e-01
3.630090752268806842e+00 4.331052596686822409e-01 8.560816218266430466e-01
3.640091002275056997e+00 4.370717324021180517e-01 8.672909989648047713e-01
3.650091252281307153e+00 4.439389099900319935e-01 8.749148176859782300e-01
3.660091502287557308e+00 4.398618902597031810e-01 8.770371495883426682e-01
3.670091752293807463e+00 4.420893819231520583e-01 8.915264099724877767e-01
3.680092002300057619e+00 4.422520441616009657e-01 9.040597083008145018e-01
3.690092252306307774e+00 4.433265832469773238e-01 9.129039335792339394e-01
3.700092502312557929e+00 4.357277392438490549e-01 9.019950560099557757e-01
3.710092752318808085e+00 4.361255388740497563e-01 9.108074958229349649e-01
3.720093002325058240e+00 4.412983038768784061e-01 9.096758384001238928e-01
3.730093252331308395e+00 4.559451361080606446e-01 9.066296377090318215e-01
3.740093502337558551e+00 4.655115411963772765e-01 9.007378266191694571e-01
3.750093752343808706e+00 4.868919394926248811e-01 9.000132827141343883e-01
3.760094002350058862e+00 4.788496108823888098e-01 8.947556123354859503e-01
3.770094252356309017e+00 4.872580992024491686e-01 8.975055992116418579e-01
3.780094502362559172e+00 4.887064662638663792e-01 8.968011116094053436e-01
3.790094752368809328e+00 5.102014364914514433e-01 9.000384854197619466e-01
3.800095002375059483e+00 5.015166317000843144e-01 9.065708159454449744e-01
3.810095252381309638e+00 4.926371010410030005e-01 9.045614560707724294e-01
3.820095502387559794e+00 4.862396108565065767e-01 8.981429092295710737e-01
3.830095752393809949e+00 4.646289720509912957e-01 8.790974538266371763e-01
3.840096002400060549e+00 4.591206193828069604e-01 8.880130164540458448e-01
3.850096252406310704e+00 4.513781516557121565e-01 8.899205389203102001e-01
