File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
98s,0.020989626241532576,0.13331904376764286,0.0051972821647379855,0.008181194869085452,"(True, 4.038577390302368, 5.377635153691607e-05)","(True, 16.295791250666806, 0.0)"
99s,0.020782794184923625,0.13322468960102873,0.005424853398976449,0.007551428496600855,"(True, 3.8310333305679527, 0.00012760621606755507)","(True, 17.642316240032933, 0.0)"
100s,0.019002308368795642,0.13115368420857848,0.00544754867219666,0.008251224626297198,"(True, 3.4882310397298726, 0.0004862277327077891)","(True, 15.89505681260731, 0.0)"
101s,0.01757991303854264,0.12495483829000331,0.004906496270915827,0.00850750856504157,"(True, 3.58298713946872, 0.0003396873378174181)","(True, 14.68759476816263, 0.0)"
102s,0.01801020925079882,0.1216812080333009,0.004378714813239807,0.008210872649284115,"(True, 4.113126800663476, 3.903358406875945e-05)","(True, 14.819522020465142, 0.0)"
103s,0.015755772992019572,0.11987373602058521,0.004633797704376254,0.00790142112437898,"(True, 3.4001857649373637, 0.0006734008696680505)","(True, 15.171161507988451, 0.0)"
104s,0.016097598096418128,0.1178215037717385,0.004568176620100278,0.00809461680871413,"(True, 3.5238563293694987, 0.0004253147956232439)","(True, 14.555538150354401, 0.0)"
105s,0.015560507900628039,0.1144528753909893,0.004347578995361266,0.007512769597704588,"(True, 3.579120222365281, 0.0003447528544642253)","(True, 15.234445020909284, 0.0)"
106s,0.016350730310972873,0.10953284197475774,0.004621410519708137,0.007225386454685012,"(True, 3.5380389258311324, 0.00040311062645614903)","(True, 15.159444088106257, 0.0)"
107s,0.015960200168668708,0.10974108784716768,0.003900038202518966,0.007159897116542191,"(True, 4.092318931224903, 4.270807029316259e-05)","(True, 15.327187815816853, 0.0)"
108s,0.01653620402505027,0.10610530360258028,0.004176144032200871,0.006906797264851999,"(True, 3.9596824002105886, 7.504950518644193e-05)","(True, 15.362446519538015, 0.0)"
109s,0.015782183544610397,0.102427164575047,0.003979769529243512,0.006667614765108805,"(True, 3.965602386932775, 7.321081726319179e-05)","(True, 15.361889998660645, 0.0)"
110s,0.01637615603284686,0.09965197211829016,0.004802860697929632,0.007311869565174202,"(True, 3.4096670844328516, 0.0006504222289389627)","(True, 13.628795102270946, 0.0)"
111s,0.016334779114520474,0.09713912513262687,0.0042127229241189,0.006230624002561643,"(True, 3.877487176049426, 0.00010554088873937495)","(True, 15.59059334870622, 0.0)"
112s,0.016581566711273824,0.09411387173310767,0.004366745162742405,0.00684139984647546,"(True, 3.7972370938312925, 0.00014631782818086414)","(True, 13.75652261891886, 0.0)"
113s,0.01900308848697978,0.09058126312432635,0.003597317200279313,0.0070661845235962546,"(True, 5.282572380746488, 1.2738248211796588e-07)","(True, 12.818977882879578, 0.0)"
114s,0.018162056385264292,0.08797236826635915,0.004201858361734682,0.006326754155228305,"(True, 4.322386625561154, 1.543504031009668e-05)","(True, 13.904818506921202, 0.0)"
115s,0.017876656808513247,0.08633235645387582,0.003809706292721785,0.005959362511504321,"(True, 4.69239763775636, 2.700216484630147e-06)","(True, 14.486844236646876, 0.0)"
116s,0.018607288936493285,0.08422610281486528,0.0037998514572103533,0.006989811446385877,"(True, 4.8968464020311355, 9.738689992211391e-07)","(True, 12.049839035130894, 0.0)"
117s,0.01938957483145561,0.0802968758592397,0.0037507329646570874,0.006965442556060224,"(True, 5.169542863798172, 2.3466730803001212e-07)","(True, 11.527892910318824, 0.0)"
118s,0.020169701621555933,0.07771811492813635,0.004145832433906245,0.006302961150989063,"(True, 4.865054712920908, 1.1442514940007698e-06)","(True, 12.330413129064073, 0.0)"
119s,0.019861676596500438,0.07698694769548148,0.003511097034972924,0.005915721053841904,"(True, 5.656829303965278, 1.5419497900737156e-08)","(True, 13.0139583991174, 0.0)"
120s,0.019625784003032914,0.07469477704002897,0.0037504264382027665,0.006853923011009755,"(True, 5.232947326501288, 1.668282916256203e-07)","(True, 10.898105642570465, 0.0)"
121s,0.01994250855753392,0.07302953937488904,0.003463242392965813,0.0057529715508287055,"(True, 5.7583346167277005, 8.49478376530044e-09)","(True, 12.694229187413463, 0.0)"
122s,0.020832778278469986,0.06904461245933532,0.003261317458436574,0.005464140648448423,"(True, 6.3878412770208834, 1.68243863285511e-10)","(True, 12.635950811211453, 0.0)"
123s,0.02152226675714783,0.06792972379132137,0.003459210222636729,0.005669723920090055,"(True, 6.221728479034968, 4.917073415100504e-10)","(True, 11.981134310723617, 0.0)"
124s,0.021874409289866097,0.06593036380637324,0.0039457549758976996,0.0049973725577834305,"(True, 5.543782982847141, 2.96005668865007e-08)","(True, 13.193005533214928, 0.0)"
125s,0.02315941633833445,0.061809348437356915,0.0031904796898531325,0.005872129937738189,"(True, 7.258913577161981, 3.9013237085328e-13)","(True, 10.52588227657041, 0.0)"
126s,0.02337182433271745,0.06127765834168644,0.004137008039733951,0.005632221038329964,"(True, 5.649451030368431, 1.6096102894991304e-08)","(True, 10.879839041234817, 0.0)"
127s,0.025091190947324774,0.058279115203129284,0.0029569675670809035,0.004998166017956066,"(True, 8.485446789020623, 0.0)","(True, 11.660099923403855, 0.0)"
128s,0.02585146454782906,0.05664535740691322,0.0033965490772489924,0.005164963570530771,"(True, 7.611097016377354, 2.708944180085382e-14)","(True, 10.967232708108362, 0.0)"
129s,0.025386169660165693,0.0546334403537584,0.0034639969553301995,0.0054699580543370475,"(True, 7.328577359487258, 2.327027459614328e-13)","(True, 9.987908464936101, 0.0)"
130s,0.025663289346529533,0.053996956367698176,0.0031486904162928496,0.004643175187966178,"(True, 8.150464464126179, 4.440892098500626e-16)","(True, 11.629317047447039, 0.0)"
131s,0.026939937715875294,0.05151336259131055,0.003078305561838129,0.004938759112059317,"(True, 8.751547620824496, 0.0)","(True, 10.430426231060093, 0.0)"
132s,0.02669703856990144,0.05203532918048054,0.003130626371635827,0.004370082550231669,"(True, 8.527698741626455, 0.0)","(True, 11.907173052765792, 0.0)"
133s,0.026242201399108565,0.052037370367633534,0.003290647919722341,0.005035562610150948,"(True, 7.974782486399467, 1.5543122344752192e-15)","(True, 10.333973459635653, 0.0)"
134s,0.026947509947141204,0.05043585012405277,0.0028425102035738357,0.004975946454849417,"(True, 9.480180550719078, 0.0)","(True, 10.135931039792322, 0.0)"
135s,0.028379124819664578,0.04888539109732011,0.0033605922105658663,0.004909847306377892,"(True, 8.444679699738403, 0.0)","(True, 9.956601101182512, 0.0)"
