File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
137w,0.05080153938213572,0.03575637235204826,0.00568423098210055,0.004908655264223648,"(True, 8.937275691664894, 0.0)","(True, 7.284351910523397, 3.232969447708456e-13)"
138w,0.0546169473620029,0.03620584682272965,0.005650323875466423,0.0038464874298692058,"(True, 9.666162252954814, 0.0)","(True, 9.412703793486926, 0.0)"
139w,0.058620538713750836,0.036474031314429056,0.005438579850472743,0.004396380772542668,"(True, 10.778648162838927, 0.0)","(True, 8.296376770234605, 0.0)"
140w,0.06391422877981567,0.035886905111284506,0.0051574824970088695,0.004178914807414534,"(True, 12.3925246119368, 0.0)","(True, 8.587613475060882, 0.0)"
141w,0.06845605369868707,0.03507192679850854,0.005867892230126654,0.00427822537309922,"(True, 11.666208412489793, 0.0)","(True, 8.19777448355925, 2.220446049250313e-16)"
142w,0.07207224270178941,0.03503402955186172,0.005231973020326723,0.004215602840662029,"(True, 13.775346780608722, 0.0)","(True, 8.310562184354131, 0.0)"
143w,0.07636936394496496,0.03417517875177961,0.0060715939585848965,0.003967723462823915,"(True, 12.578140841744354, 0.0)","(True, 8.613296534395166, 0.0)"
144w,0.07864388119230215,0.0357133315323645,0.005254663057708226,0.004057821756113858,"(True, 14.966493632153451, 0.0)","(True, 8.801108988721786, 0.0)"
145w,0.08018320344837687,0.03791645388269915,0.005535866682219509,0.0036678225631946266,"(True, 14.484308971152611, 0.0)","(True, 10.337592189758057, 0.0)"
146w,0.08245662828543232,0.039618727445537294,0.005437126961543147,0.0038647446739880783,"(True, 15.16547780999945, 0.0)","(True, 10.251318207951428, 0.0)"
147w,0.08621666783835713,0.04163385390924644,0.006127863158649724,0.004089033168075245,"(True, 14.069613763593733, 0.0)","(True, 10.18183325933841, 0.0)"
148w,0.09106809092011497,0.041737327330634316,0.00597625481742429,0.004517287526147595,"(True, 15.238321273483528, 0.0)","(True, 9.239466624394503, 0.0)"
149w,0.09556677171964229,0.04277428868208705,0.006072112202833249,0.0036185271855872373,"(True, 15.738637318831298, 0.0)","(True, 11.82091124047901, 0.0)"
150w,0.10037641733454605,0.04105324454825125,0.005751021428459763,0.004027164532463137,"(True, 17.453667767228062, 0.0)","(True, 10.194081770764363, 0.0)"
151w,0.10574164841031497,0.04090475904034711,0.006445300151443412,0.004385545570180947,"(True, 16.406008397705783, 0.0)","(True, 9.327176832564389, 0.0)"
152w,0.11081005053153092,0.040879812296622575,0.005554159848979889,0.0037310306070750237,"(True, 19.95082128431773, 0.0)","(True, 10.956707838071232, 0.0)"
153w,0.11509551397978213,0.04198542228784073,0.006172721234968159,0.004194254636961999,"(True, 18.645830517628394, 0.0)","(True, 10.010222535809556, 0.0)"
154w,0.12042611945130832,0.04263496943120951,0.0060791765255614905,0.004118272330764018,"(True, 19.80961055250578, 0.0)","(True, 10.352634796082052, 0.0)"
155w,0.128215912776514,0.04164370423515641,0.0055693198543611344,0.004065275966425049,"(True, 23.02182602712479, 0.0)","(True, 10.2437582538283, 0.0)"
156w,0.13390269455469295,0.04088605479100062,0.0069711175918093825,0.004230077151456009,"(True, 19.208210561821545, 0.0)","(True, 9.665557701926897, 0.0)"
157w,0.1414782897407949,0.041268565692209644,0.006352370882897239,0.004217667980249749,"(True, 22.271730090839466, 0.0)","(True, 9.784688099077426, 0.0)"
158w,0.14824607113001492,0.04061866538518731,0.006358909422135974,0.004525765986644544,"(True, 23.31312828799796, 0.0)","(True, 8.974981363387387, 0.0)"
159w,0.15232963378031322,0.04375730973352632,0.006714354218029871,0.004241066148816133,"(True, 22.68716079519109, 0.0)","(True, 10.317525876303744, 0.0)"
160w,0.1594106482230132,0.046915892341302626,0.006524445251046176,0.004057111059059123,"(True, 24.432827940038607, 0.0)","(True, 11.563866913759764, 0.0)"
161w,0.1676492405628337,0.04971052568141368,0.007657712039276817,0.004163257492637127,"(True, 21.892862999150626, 0.0)","(True, 11.940295734608911, 0.0)"
162w,0.1769196156269336,0.052326259394184074,0.007380356689402331,0.0043023015756486595,"(True, 23.971689048711916, 0.0)","(True, 12.162387613726224, 0.0)"
163w,0.18976330632975363,0.052215361072557046,0.0070624020817866996,0.0040620182918237446,"(True, 26.869513252316256, 0.0)","(True, 12.854536174211479, 0.0)"
164w,0.20086999567971964,0.05185591451709459,0.007587607109327531,0.003974797605472348,"(True, 26.47343131839126, 0.0)","(True, 13.046177356477566, 0.0)"
165w,0.21131297210054134,0.05360501625780356,0.007962959486126126,0.003869174271994196,"(True, 26.536989478436027, 0.0)","(True, 13.854381449242712, 0.0)"
