Source,Destination,TE_Kraskov,Null Mean,Null Std Dev,P-value,Surrogates
0,1,0.19956355589307517,-0.030055063831600677,0.006480078276344119,0.0,100
0,2,0.2924999430153831,-0.02903903185078955,0.007310415380142501,0.0,100
0,3,0.2731690726179196,-0.02534404203129621,0.007739578584592054,0.0,100
0,4,0.378131167802544,-0.022164892337704405,0.007954808869329153,0.0,100
0,5,0.5306632184014591,-0.017161660607046474,0.0070847798466704345,0.0,100
0,6,0.26514460215504854,-0.02838357319721502,0.007221780563319854,0.0,100
0,7,0.21611082545880272,-0.025792035223111673,0.007639653397979231,0.0,100
0,8,0.20715319518899603,-0.027979275474466804,0.007157315790139571,0.0,100
0,9,0.16904608213704658,-0.027893923136681743,0.007055394336034614,0.0,100
0,10,0.3692407969536979,-0.02062162289888321,0.007309557306833758,0.0,100
0,11,0.26036744878758444,-0.0254499014006851,0.006845073756611094,0.0,100
0,12,0.37651304655519663,-0.02560855907280068,0.007402885185469231,0.0,100
0,13,0.31350211998870287,-0.02343353453566059,0.006858009098147737,0.0,100
0,14,0.5167005372338873,-0.01995281730360254,0.007302199113676123,0.0,100
0,15,0.46545856789806817,-0.01642115856810221,0.00814538542288679,0.0,100
0,16,0.18925566635613608,-0.028306831898260523,0.006832237304945396,0.0,100
0,17,0.20018905942901383,-0.034610112997298166,0.006645646535023731,0.0,100
0,18,0.21151798008583714,-0.02616873989804557,0.007476118966446137,0.0,100
0,19,0.14614485509846842,-0.02685435712201938,0.006912587986763751,0.0,100
0,20,0.05881207427501528,-0.09484172443045658,0.002955704459797601,0.0,100
0,21,0.056880226103035725,-0.10034379035778775,0.0029916854562539964,0.0,100
0,22,0.14929269636628562,-0.06134621228361106,0.004862612798326197,0.0,100
0,23,0.0556214426666764,-0.10428182211198257,0.00276910053697024,0.0,100
0,24,0.10995467977126239,-0.0789912271871729,0.0035934992162039566,0.0,100
0,25,0.00029444210533391413,-0.10577485625222784,0.003001189044857662,0.0,100
0,26,0.01949888544707834,-0.10712016309509273,0.0027888741244498417,0.0,100
0,27,0.037081640444315944,-0.10214900112463113,0.0025071781262632725,0.0,100
0,28,0.22857502967337104,-0.0362845183679619,0.004743258465562566,0.0,100
0,29,0.16074864858003834,-0.08289266989583145,0.0031993409540695037,0.0,100
0,30,0.27468153365332926,-0.032745375693142134,0.005272181652819452,0.0,100
0,31,0.013689793221360047,-0.09389735599373497,0.003162563500400882,0.0,100
0,32,0.2538902050289614,-0.031144109181175824,0.0045996948776357025,0.0,100
0,33,0.17309209554449118,-0.08123082962489622,0.0036874029309874995,0.0,100
0,34,0.09620111784868235,-0.09476780052860971,0.0028177285840653606,0.0,100
0,35,0.10163764820220467,-0.08020587516253544,0.003465780769409814,0.0,100
1,0,0.11501288546335409,-0.0196981221616503,0.0075872846052813525,0.0,100
1,2,0.39206137624615517,-0.026288437654830216,0.0064124406700554,0.0,100
1,3,0.4136273306763769,-0.024084948760674175,0.00668212452947576,0.0,100
1,4,0.33794706987438733,-0.02019258207624721,0.007046249135924498,0.0,100
1,5,0.35095251806312444,-0.015917506621638114,0.007299957296831422,0.0,100
1,6,0.31660008403017215,-0.02712149568508357,0.006666957995255033,0.0,100
1,7,0.33278851299457746,-0.025302305169320607,0.006418987861947508,0.0,100
1,8,0.31310410122537724,-0.02596551456550137,0.0068912946112823035,0.0,100
1,9,0.2869737392224936,-0.02634125454657884,0.0061903518609035466,0.0,100
1,10,0.17482284874186937,-0.01772278345697754,0.006604610653512954,0.0,100
1,11,0.3485986890848651,-0.023493240787512783,0.00615597984986116,0.0,100
1,12,0.42131419574091694,-0.02324688539150371,0.006807318917918277,0.0,100
1,13,0.380086404306609,-0.021662665117453687,0.006835660339657982,0.0,100
1,14,0.3711813552197372,-0.016609215707554213,0.00730757952509246,0.0,100
1,15,0.3407568198621055,-0.014654554664039532,0.006891196239220748,0.0,100
1,16,0.28566777250835784,-0.026989986488546905,0.006299538003851473,0.0,100
1,17,0.26955337061802487,-0.03093356425711973,0.006594448764000396,0.0,100
1,18,0.27406567284332695,-0.024699991230157713,0.006494840599209568,0.0,100
1,19,0.2345232812892488,-0.025417623992580848,0.005597125460806591,0.0,100
1,20,0.11788068611879582,-0.08063818971258722,0.0029741241621388114,0.0,100
1,21,0.03775566700600336,-0.08833049516833885,0.0028984800458103587,0.0,100
1,22,0.18675459637120492,-0.05399928592443793,0.004585815259195006,0.0,100
1,23,0.08314912819086479,-0.09090636495720672,0.0032439298506042277,0.0,100
